Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
34963,34963,1346437,640789919,150614.0,0.0,-1.0,0.0,100.0,34831.94478527607,150614.0,5828221.0,WWW.HOSPICEMINISTRIES.ORG,164,8510148.0,HOSPICE MINISTRIES INC,,22.22222222222222,0.0,100.0,,hospital
34966,34966,1346751,640819193,628208.25,998552.4,37.08810373897254,55.55555555555556,44.44444444444444,50689.51660516605,655192.0,16337872.0,www.nmhs.net/eupora/,280,23363699.0,Webster Health Services Inc,60.0,20.0,25.0,0.0,,hospital
34968,34968,1346800,640823550,244788.66666666663,361171.3333333333,32.22367223681466,50.0,50.0,,0.0,10926690.0,WWW.MYCANOPY.ORG,262,17114688.0,CARES CENTER INC,50.0,40.74074074074074,33.33333333333333,,,hospital
34970,34970,1346841,640829371,211353.75,158100.0,-33.683586337760914,20.0,80.0,37135.8046875,295116.0,5756898.0,,133,8295496.0,Dr Arenia C Mallory Community Health Center Inc,66.66666666666666,42.85714285714285,0.0,,100.0,hospital
34971,34971,1346867,640833381,574832.0,451975.0,-27.18225565573317,80.0,20.0,,0.0,5572379.0,WWW.OCHSNERRUSH.ORG,125,16929322.0,RUSH CARE INC DBA SPECIALTY HOSPITALOF MERIDIAN,100.0,37.5,33.33333333333333,,,hospital
34972,34972,1346876,640834532,759112.0,527214.625,-43.9853835617705,72.72727272727273,27.27272727272727,99751.61029411764,976566.0,31749704.0,WWW.OCHSNERRUSH.ORG,283,51016013.0,MEDICAL FOUNDATION INC,20.0,28.57142857142857,22.22222222222222,,,hospital
34976,34976,1346965,640844470,297145.3333333333,986733.3333333334,69.88595365178028,75.0,25.0,43917.88311688312,340718.0,10978005.0,HTTPS://WWW.BAPTISTONLINE.ORG/LOCATIONS/YAZOO,243,17695642.0,BAPTIST MEDICAL CENTER - YAZOO INC,60.0,33.33333333333333,20.0,0.0,50.0,hospital
34978,34978,1347029,640851536,460565.0,0.0,-1.0,0.0,100.0,20809.4,460565.0,1501035.0,,51,2976954.0,LITTLE ANGELS LEARNING CENTER,,,100.0,,,other
34980,34980,1347332,640877375,174267.33333333334,187669.2857142857,7.141260398548098,53.84615384615385,46.15384615384615,45975.59523809524,313087.0,12014164.0,Familyhealthcareclinic.com,223,21794697.0,Family Health Care Clinic Inc,40.0,61.53846153846154,50.0,0.0,66.66666666666666,hospital
34981,34981,1347374,640881013,476994.75,959378.25,50.28084595413749,75.0,25.0,59923.60668693009,854073.0,202895615.0,HTTPS://WWW.BAPTISTONLINE.ORG/LOCATIONS/JACKSON,3306,490508583.0,MISSISSIPPI BAPTIST MEDICAL CENTER INC,40.0,9.090909090909092,28.57142857142857,100.0,0.0,hospital
34984,34984,1347491,640889822,206052.4,372312.6666666667,44.65608655090973,37.5,62.5,58244.502407704655,303407.0,37789257.0,WWW.METHODISTHEALTH.ORG,631,102530869.0,METHODIST HEALTHCARE - OLIVE BRANCHHOSPITAL,80.0,50.0,40.0,,,hospital
34987,34987,1347629,640902808,331967.0,202141.66666666663,-64.22492476398565,60.0,40.0,54740.78488372093,165023.0,9742521.0,,177,14765981.0,ST LUKE FOUNDATION,60.0,75.0,50.0,,,hospital
34989,34989,1347826,640921721,0.0,151681.0,100.0,100.0,0.0,23315.718446601943,151681.0,2553200.0,WWW.GOODWILLSMS.ORG,104,4330452.0,MISSISSIPPI GOODWORKS INC,,30.76923076923077,60.0,,,other
34993,34993,1348350,646010402,162921.0,356705.0,54.3261238278129,60.0,40.0,36280.96296296296,592669.0,14130575.0,WWW.WINSTONMEDICAL.ORG,356,32023351.0,WINSTON COUNTY MEDICAL FOUNDATION,50.0,40.0,0.0,,,hospital
34995,34995,1348566,646025771,289631.0,0.0,-1.0,0.0,100.0,42405.944444444445,289631.0,2579552.0,WWW.MSMUSEUMART.ORG,55,5472334.0,MISSISSIPPI MUSEUM OF ART INC,,51.35135135135135,75.0,,,other
34996,34996,1348715,646034439,152699.0,0.0,-1.0,0.0,100.0,16225.54794520548,152699.0,1337164.0,WWW.HSSM.ORG,74,2788834.0,HUMANE SOCIETY OF SOUTH MISSISSIPPI,,62.5,42.85714285714285,,,other
34997,34997,1349006,650004016,188954.0,244757.5,22.799505633126664,66.66666666666666,33.33333333333333,29280.35172413793,351680.0,5602589.0,HTTPS://WWW.LOBLOLLYINFO.COM/,151,8595909.0,LOBLOLLY INC,0.0,50.0,42.85714285714285,0.0,,other
35000,35000,1349088,650018299,165648.0,279554.0,40.74561623156885,75.0,25.0,29328.90909090909,427881.0,3585254.0,WWW.MORSELIFE.ORG,92,13921488.0,MORSELIFE HEALTH SYSTEM INC,40.0,8.333333333333332,20.0,0.0,,hospital
35003,35003,1349251,650049486,0.0,260220.0,100.0,100.0,0.0,39441.90909090909,464855.0,6681073.0,WWW.WYNDEMERE.COM,147,11842821.0,WYNDEMERE COUNTRY CLUB INC,0.0,20.0,16.666666666666664,,,other
35005,35005,1349267,650054215,0.0,198913.0,100.0,100.0,0.0,25197.3870967742,241261.0,4303421.0,WWW.WILDCATRUNCOUNTRYCLUB.COM,157,6381796.0,WILDCAT RUN COUNTRY CLUBASSOCIATION INC,33.33333333333333,40.0,16.666666666666664,,,other
35008,35008,1349316,650062205,196158.0,0.0,-1.0,0.0,100.0,20736.470588235294,196158.0,1606238.0,,69,1751687.0,CATHOLIC HOME HEALTH SERVICES OFBROWARD INC,,40.0,0.0,100.0,,hospital
35009,35009,1349318,650062530,241346.66666666663,414363.1666666667,41.75479722095634,66.66666666666666,33.33333333333333,48427.49376114082,355740.0,28424053.0,WWW.CATHOLICHEALTHSERVICES.ORG,570,55811083.0,CATHOLIC HOSPICE INC,66.66666666666666,33.33333333333333,28.57142857142857,50.0,,hospital
35010,35010,1349335,650066096,0.0,217153.0,100.0,100.0,0.0,23416.06369426752,269562.0,4110628.0,WWW.THEFORESTCC.COM,159,7217967.0,THE FOREST COUNTRY CLUB INC,33.33333333333333,60.0,22.22222222222222,,,other
35013,35013,1349402,650080301,172654.0,0.0,-1.0,0.0,100.0,41704.37096774193,172654.0,2758325.0,WWW.SOSFLORIDA.COM,63,5841080.0,SOS CHILDREN'S VILLAGES FLORIDAINC,100.0,51.85185185185185,33.33333333333333,,,other
35015,35015,1349442,650091025,176258.0,257018.0,31.421923756312783,50.0,50.0,25725.29268292683,257018.0,7816435.0,WWW.AVIVASENIORLIFE.ORG,289,18693648.0,SARASOTA-MANATEE JEWISH HOUSING COUNCILINC,0.0,38.46153846153847,50.0,,,other
35016,35016,1349494,650101947,0.0,164942.0,100.0,100.0,0.0,43374.57575757576,164942.0,5890386.0,WWW.ALLIANCEFORAGING.ORG,133,51987435.0,ALLIANCE FOR AGING INC,,76.92307692307693,50.0,0.0,,other
35021,35021,1349561,650115814,184644.0,154004.0,-19.89558712760708,50.0,50.0,52938.6231884058,184644.0,3991413.0,WWW.ALLFAITHSFOODBANK.ORG,71,40886490.0,ALL FAITHS FOOD BANK INC,,18.181818181818183,55.55555555555556,,,hospital
35022,35022,1349578,650118730,217137.5,244636.6,11.240795531003949,71.42857142857143,28.57142857142857,32029.87146092865,380656.0,58222211.0,WWW.SUNRISEGROUP.ORG,1773,80252232.0,SUNRISE COMMUNITY INC,60.0,18.181818181818183,37.5,100.0,,other
35023,35023,1349588,650120044,0.0,214146.0,100.0,100.0,0.0,22378.08035714286,214146.0,2720491.0,WWW.TARAGCC.COM,113,6200478.0,TARA GOLF & COUNTRY CLUB INC,20.0,33.33333333333333,0.0,,,other
35025,35025,1349645,650125982,808900.0,812254.0,0.4129250209909708,50.0,50.0,42060.78095238096,812254.0,6037536.0,hippocratesinst.org,107,16503868.0,Hippocrates Health Institute Inc,,60.0,50.0,,,hospital
35027,35027,1349668,650129568,0.0,272710.25,100.0,100.0,0.0,28220.43921568628,397405.0,8287053.0,WWW.HARBOURRIDGE.COM,259,13335793.0,HARBOUR RIDGE YACHT & COUNTRY CLUB,80.0,41.66666666666667,20.0,0.0,,other
35029,35029,1349702,650135900,150985.0,219961.5,31.35844227285229,66.66666666666666,33.33333333333333,33321.48,237465.0,3923056.0,WWW.SARASOTABALLET.ORG,103,10013391.0,SARASOTA BALLET OF FLORIDA INC,100.0,58.82352941176471,28.57142857142857,0.0,,other
35032,35032,1349777,650145994,158464.0,0.0,-1.0,0.0,100.0,36984.75373134328,158464.0,15026335.0,WWW.HHCH.ORG,403,23147176.0,HIS HOUSE INC,,33.33333333333333,50.0,,,other
35034,35034,1349805,650150321,0.0,237054.75,100.0,100.0,0.0,31706.761904761905,342327.0,4277429.0,WWW.NNGC.NET,109,7692097.0,NAPLES NATIONAL GOLF CLUB INC,20.0,0.0,25.0,0.0,,other
35036,35036,1349889,650165007,236819.0,0.0,-1.0,0.0,100.0,41935.15555555555,236819.0,4010983.0,WWW.THECHILDRENSFORUM.COM,91,16504648.0,CHILDREN'S FORUM INC,,71.42857142857143,66.66666666666666,,,other
35038,35038,1349911,650169781,209787.0,0.0,-1.0,0.0,100.0,20358.6,209787.0,2042061.0,www.literacypbc.org,91,4385458.0,Palm Beach County LiteracyCoalition Inc,,64.28571428571429,71.42857142857143,,,other
35042,35042,1350102,650206641,255267.88888888888,222068.5,-14.950066708645702,18.181818181818183,81.81818181818183,85983.31343283581,540208.0,8502430.0,WWW.POINTSOFLIGHT.ORG,78,29278517.0,POINTS OF LIGHT FOUNDATION,80.0,62.96296296296296,50.0,66.66666666666666,,other
35043,35043,1350143,650213879,177625.0,219879.5,19.21711664798219,80.0,20.0,23746.251063829783,286913.0,6637512.0,WWW.BRAUSER.US,240,16223528.0,MAIMONIDES SHALOM ACADEMY INC,0.0,50.0,40.0,50.0,,college
35044,35044,1350182,650221331,227463.0,281417.1666666667,19.172308251747264,85.71428571428571,14.285714285714285,26572.93726937269,592228.0,9117232.0,,278,15854769.0,THE CLUB PELICAN BAY INC,100.0,33.33333333333333,0.0,25.0,0.0,other
35045,35045,1350201,650223681,0.0,207218.5,100.0,100.0,0.0,20339.99295774648,244862.0,3302716.0,WWW.VENICEGOLFANDCC.COM,144,5844338.0,VENICE GOLF AND COUNTRY CLUB INC,33.33333333333333,40.0,25.0,0.0,,other
35046,35046,1350247,650230079,188610.0,0.0,-1.0,0.0,100.0,26528.69811320755,188610.0,1594631.0,WWW.IRCHABITAT.ORG,54,5583419.0,INDIAN RIVER COUNTY HABITATFOR HUMANITY INC,,42.85714285714285,33.33333333333333,,,other
35047,35047,1350249,650230452,175355.5,0.0,-1.0,0.0,100.0,10248.39705882353,187031.0,1047602.0,,70,1463503.0,CNC MANAGEMENT INC,100.0,,50.0,,,other
35050,35050,1350377,650253002,216446.0,316319.0,31.57350649186423,50.0,50.0,22710.845833333333,316319.0,5983368.0,WWW.BGCMCFL.ORG,242,22197432.0,BOYS AND GIRLS CLUB OFMARTIN COUNTY INC,100.0,56.66666666666666,50.0,,,other
35053,35053,1350480,650273573,0.0,356190.0,100.0,100.0,0.0,32785.13953488372,356190.0,3175712.0,,87,5979099.0,CREDITGUARD OF AMERICA INC,,20.0,0.0,,,other
35054,35054,1350504,650278528,411638.0,479036.3333333333,14.069566052401033,66.66666666666666,33.33333333333333,86902.2934537246,667501.0,42606848.0,WWW.CANCOMMUNITYHEALTH.ORG,452,323421060.0,CAN COMMUNITY HEALTH INC,40.0,16.666666666666664,28.57142857142857,100.0,0.0,hospital
35060,35060,1350672,650307017,0.0,141549.0,100.0,100.0,0.0,17018.18181818182,141549.0,1264749.0,habitatgreaterpbc.org,67,3194596.0,Habitat for Humanity of South Palm Beach County Inc,,41.66666666666667,25.0,,0.0,other
35061,35061,1350723,650315664,193525.0,0.0,-1.0,0.0,100.0,11868.623188405798,193525.0,2650330.0,IMMOKALEEFOUNDATION.ORG,208,6702989.0,THE IMMOKALEE FOUNDATION INC,,66.66666666666666,85.71428571428571,,,other
35063,35063,1350749,650320556,336845.0,0.0,-1.0,0.0,100.0,33674.38181818182,336845.0,2188936.0,WWW.DANMARINOFOUNDATION.ORG,56,3927079.0,THE DAN MARINO FOUNDATION INC,100.0,0.0,66.66666666666666,,,other
35069,35069,1351068,650372357,0.0,220835.3333333333,100.0,100.0,0.0,25078.43333333333,289707.0,4424271.0,EAGLECREEKCC.MEMFIRSTWEB.NET,153,7698274.0,EAGLE CREEK GOLF & COUNTRY CLUB INC,25.0,60.0,33.33333333333333,,,other
35072,35072,1351163,650387766,210355.0,0.0,-1.0,0.0,100.0,38291.76190476191,246050.0,6049599.0,WWW.CARRFOUR.ORG,149,17403027.0,CARRFOUR SUPPORTIVE HOUSING INC,100.0,45.0,42.85714285714285,,,other
35074,35074,1351276,650405988,171253.0,0.0,-1.0,0.0,100.0,43866.64,171253.0,2364585.0,WWW.FORTYCARROTS.COM,51,4807418.0,FORTY CARROTS OF SARASOTA INC,,40.0,75.0,,,other
35081,35081,1351507,650445791,0.0,212235.0,100.0,100.0,0.0,64220.2987012987,247329.0,5369433.0,WWW.SUNSHINE811.COM,79,8570791.0,SUNSHINE STATE ONE-CALL OF FLORIDA INC,0.0,13.333333333333334,12.5,,,other
35084,35084,1351672,650473088,195992.5,237451.6,17.460021326451372,71.42857142857143,28.57142857142857,28867.115384615383,309174.0,5331968.0,WWW.BAYCOLONYGOLFCLUB.COM,137,9109289.0,BAY COLONY GOLF CLUB INC,20.0,40.0,33.33333333333333,,,other
35087,35087,1351849,650504316,259334.8571428572,443985.5,41.589340835937854,36.36363636363637,63.63636363636363,67080.27777777778,824114.0,8141591.0,WWW.HCNETWORK.ORG,83,56042359.0,HEALTH CHOICE NETWORK OF FLORIDA INC,100.0,33.33333333333333,60.0,0.0,,hospital
35090,35090,1352004,650530877,243069.5,390747.0,37.79363629151343,33.33333333333333,66.66666666666666,31587.493506493505,390747.0,3309123.0,www.medalistgolfclub.org,80,5935443.0,Medalist Golf Club Inc,25.0,0.0,0.0,,,other
35094,35094,1352226,650569727,0.0,218309.4,100.0,100.0,0.0,28186.577464788734,308563.0,5094041.0,WWW.NESTGOLF.COM,147,10579269.0,PELICAN'S NEST GOLF CLUB INC,40.0,20.0,33.33333333333333,,,other
35095,35095,1352290,650583790,0.0,323153.5,100.0,100.0,0.0,,0.0,5034966.0,WWW.SUNRISEGROUP.ORG,226,6935458.0,SUNRISE COMMUNITY OF GEORGIA INC,,50.0,25.0,,,other
35096,35096,1352359,650594599,0.0,180000.0,100.0,100.0,0.0,26546.593220338986,180000.0,1746249.0,WWW.CCEFLORIDA.ORG,60,5252412.0,THE CENTER FOR CREATIVE EDUCATION INC,,33.33333333333333,50.0,,,college
35100,35100,1352454,650610085,231078.5,218074.3333333333,-5.96318075029462,60.0,40.0,31529.0879541109,287196.0,17606093.0,HTTPS://CYPRESSCOVELIVING.ORG/,528,40594599.0,CYPRESS COVE AT HEALTHPARK FLORIDA INC,40.0,75.0,33.33333333333333,,,hospital
35101,35101,1352462,650610872,207593.0,0.0,-1.0,0.0,100.0,59228.375,207593.0,3998209.0,WWW.AIJUSTICE.ORG,65,5269014.0,AMERICANS FOR IMMIGRANT JUSTICE INCF/K/A FLA IMMIGRANT ADVOCACY CENTER,100.0,53.84615384615385,44.44444444444444,,,other
35111,35111,1352983,650703860,0.0,295633.0,100.0,100.0,0.0,15035.169491525425,295633.0,1182708.0,,60,2178681.0,BALDWIN ACADEMY EAST INC,,,50.0,,,college
35112,35112,1352987,650704698,172157.0,297660.0,42.16320634280723,80.0,20.0,21985.25670498084,576294.0,7100949.0,ABERDEENCOUNTRYCLUB.COM,266,13720029.0,ABERDEEN GOLF & COUNTRY CLUB INC,20.0,0.0,16.666666666666664,,,other
35114,35114,1353062,650714062,0.0,323153.5,100.0,100.0,0.0,,0.0,2357233.0,WWW.SUNRISEGROUP.ORG,92,3083813.0,SUNRISE COMMUNITY OF POLK COUNTY INC,,0.0,50.0,,,other
35115,35115,1353097,650719233,172780.5,0.0,-1.0,0.0,100.0,13222.015151515152,180940.0,1218214.0,WWW.TRICOUNTYHUMANE.ORG,68,4806726.0,TRI COUNTY HUMANE SOCIETY,,36.36363636363637,50.0,100.0,,other
35117,35117,1353190,650736904,290467.0,0.0,-1.0,0.0,100.0,,0.0,8235445.0,WWW.MASADACARE.ORG,349,10155063.0,MASADA HOME CARE INC,,50.0,50.0,,,hospital
35119,35119,1353227,650745152,173661.0,0.0,-1.0,0.0,100.0,62956.30985915493,173661.0,4643559.0,WWW.SSAS.ORG,72,8002425.0,SARASOTA SCHOOL OF ARTS ANDSCIENCES INC,,62.5,50.0,,,college
35123,35123,1353437,650777033,292287.0,159808.0,-82.89885362434923,50.0,50.0,38501.364197530864,292287.0,6689316.0,WWW.BPHI.ORG,164,14513640.0,BROWARD PARTNERSHIP FOR THE HOMELESS INC,,36.84210526315789,50.0,,,other
35124,35124,1353439,650778245,0.0,194878.0,100.0,100.0,0.0,66910.22535211267,194878.0,4945504.0,WWW.CAREERSOURCESOUTHWESTFLORIDA.COM,72,10165135.0,SOUTHWEST FLORIDA WORKFORCE DEVELOPMENTBOARD INC,0.0,30.434782608695656,0.0,0.0,,other
35125,35125,1353466,650781573,188372.0,249236.0,24.42022821743248,66.66666666666666,33.33333333333333,45729.69523809524,284583.0,5488462.0,WWW.WYHS.NET,108,9528654.0,KATZ YESHIVA HIGH SCHOOL OF SOUTHFLORIDA INC,0.0,,0.0,100.0,,college
35127,35127,1353509,650788118,0.0,179624.0,100.0,100.0,0.0,34573.11188811189,182880.0,5303203.0,WWW.TORAHACADEMYBR.ORG,145,12888486.0,TORAH ACADEMY OF BOCA RATON INC,,12.5,0.0,,,college
35129,35129,1353679,650811318,0.0,167495.0,100.0,100.0,0.0,43615.55696202532,167495.0,3613124.0,WWW.ELC-MANATEE.ORG,80,34066599.0,EARLY LEARNING COALITION OF MANATEECOUNTY INC,,33.33333333333333,0.0,,,other
