Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
30567,30567,1153672,431879853,219203.0,236941.3333333333,7.486382001733204,33.33333333333333,66.66666666666666,35056.31441048035,326291.0,10053938.0,WWW.KATYTRAILCOMMUNITYHEALTH.ORG,238,16397671.0,REGIONAL HEALTH CARE CLINIC INC,100.0,55.55555555555556,62.5,50.0,,hospital
30570,30570,1153800,431890025,0.0,366553.0,100.0,100.0,0.0,26912.346534653465,574733.0,4184359.0,WWW.UNIONSTATION.ORG,105,20154222.0,UNION STATION KANSAS CITY INC,,20.0,27.27272727272727,,,other
30578,30578,1154404,431932702,197285.5,238401.8,17.246639916309352,71.42857142857143,28.57142857142857,45031.97368421053,269656.0,5009010.0,WWW.SMCHC.ORG,83,7975341.0,RURAL ALLIANCE FOR BETTER FAMILY HEALTH,60.0,90.0,80.0,50.0,,hospital
30585,30585,1154618,431948009,0.0,230837.0,100.0,100.0,0.0,,0.0,8091652.0,WWW.MBCH.ORG,218,12548210.0,MBCH CHILDREN AND FAMILY MINISTRIES,,46.66666666666666,75.0,,,other
30587,30587,1154711,431959837,245191.8,317437.75,22.759092136962288,44.44444444444444,55.55555555555556,53761.59978768577,515392.0,53139137.0,www.victor.org,951,69103963.0,Victor Community Support Services Inc,60.0,50.0,40.0,,,other
30590,30590,1154835,431973126,164349.0,233198.8,29.524079883772984,83.33333333333334,16.666666666666664,38864.01795580111,186214.0,57147722.0,texas.greatheartsamerica.org,1454,91740648.0,Great Hearts America-Texas,40.0,0.0,14.285714285714285,,,other
30591,30591,1154922,431983168,150031.0,0.0,-1.0,0.0,100.0,14825.980198019804,150031.0,1647455.0,WWW.CJC.EDU,102,2565384.0,CALIFORNIA JAZZ CONSERVATORY INC,0.0,23.07692307692308,33.33333333333333,,,college
30595,30595,1155124,432007492,207176.5,218858.3333333333,5.337623272284206,42.85714285714285,57.14285714285714,27078.58948339484,309333.0,30838472.0,WWW.SOURCE-GA.ORG,1091,66619146.0,HOME & COMMUNITY SERVICES INC,80.0,0.0,85.71428571428571,,80.0,other
30596,30596,1155125,432007496,190777.66666666663,202458.5,5.769495147565226,40.0,60.0,41060.907608695656,277969.0,9509707.0,WWW.ELDERCAREPHARMACY.ORG,194,53525907.0,COMMUNITY ANCILLARY SERVICES INC,60.0,0.0,71.42857142857143,,88.88888888888889,other
30597,30597,1155126,432007498,166635.0,0.0,-1.0,0.0,100.0,24776.07,166635.0,12554670.0,WWW.ETHICAHEALTH.ORG,501,23594337.0,PIEDMONT REGIONAL HEALTH INC,100.0,33.33333333333333,100.0,,50.0,hospital
