Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
15530,15530,465780,351905251,162157.0,193957.0,16.395386606309646,50.0,50.0,30038.80582524272,193957.0,12732102.0,WWW.HEALTHWIN.ORG,414,13494316.0,ST CLAIR DARDEN HEALTH SYSTEM,60.0,25.0,33.33333333333333,50.0,,hospital
15541,15541,466333,351947580,159481.0,0.0,-1.0,0.0,100.0,9910.288372093024,159481.0,2290193.0,WWW.GUERININC.ORG,216,5536171.0,PROVIDENCE SELF SUFFICIENCY MINISTRIES,,50.0,62.5,,,other
15542,15542,466347,351948768,166192.0,220420.5,24.60229425121529,66.66666666666666,33.33333333333333,49945.71621621621,278890.0,4303016.0,WWW.RAPHAELHC.ORG,77,8340105.0,RAPHAEL HEALTH CENTER,60.0,80.0,50.0,,,hospital
15544,15544,466436,351956395,217022.66666666663,1539303.0,85.90123798455102,25.0,75.0,32510.73575129534,178430.0,12879372.0,WWW.HARTSFIELDVILLAGE.COM,390,26352801.0,Community Village Inc,100.0,0.0,0.0,,,other
15548,15548,466574,351965865,190046.0,367105.5,48.2312305318226,33.33333333333333,66.66666666666666,45339.98260869565,505928.0,11922591.0,WWW.RIGGSHEALTH.COM,236,17190777.0,RIGGS COMMUNITY HEALTH CENTER INC,60.0,70.0,50.0,,,hospital
15549,15549,466596,351967665,201712.25,637956.25,68.3814916775249,66.66666666666666,33.33333333333333,59200.97601918465,395493.0,26824011.0,WWW.PARKVIEW.COM,429,103451903.0,WHITLEY MEMORIAL HOSPITAL INC,20.0,37.5,0.0,50.0,100.0,hospital
15551,15551,466648,351970706,408776.25,623401.2857142857,34.42807075195088,63.63636363636363,36.36363636363637,65866.29012345678,320109.0,22562955.0,WWW.PARKVIEW.COM,335,74113504.0,HUNTINGTON MEMORIAL HOSPITAL INC,40.0,66.66666666666666,25.0,0.0,0.0,hospital
15556,15556,466864,351986767,175422.66666666666,202141.5,13.217886150707969,40.0,60.0,25416.70658682635,168228.0,4412818.0,WWW.OAKGROVECRV.COM,172,8713478.0,OAK GROVE CHRISTIAN RETIREMENTVILLAGE INC,100.0,14.285714285714285,28.57142857142857,,,other
15557,15557,466917,351990571,159821.0,0.0,-1.0,0.0,100.0,33375.65,159821.0,12175055.0,,361,21119232.0,FAMILY DEVELOPMENT SERVICES INC,,66.66666666666666,16.666666666666664,,,other
15561,15561,467137,352005131,177814.0,239287.5,25.690226192341846,66.66666666666666,33.33333333333333,40874.52989130434,308464.0,15698216.0,WWW.CHOICESCCS.ORG,371,27267758.0,CHOICES COORDINATED CARE SOLUTIONS INC,40.0,62.5,50.0,,,hospital
15562,15562,467164,352007327,322603.4285714286,190237.0,-69.57974977077465,30.0,70.0,50408.158761857216,411536.0,102789822.0,WWW.COMHS.ORG,2013,349978987.0,St Mary Medical Center Inc,40.0,45.45454545454545,60.0,100.0,,hospital
