Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
5631,5631,82604,161358551,0.0,201163.5,100.0,100.0,0.0,26091.424242424244,217988.0,9012497.0,WWW.CROUSECOMMUNITY.COM,332,14644138.0,CROUSE COMMUNITY CENTER INC,100.0,12.5,25.0,,,hospital
5632,5632,82611,161359213,291322.0,302133.0909090909,3.5782544959114864,91.66666666666666,8.333333333333332,48364.668831168834,452631.0,11062945.0,UBMD.COM,166,21710139.0,UNIVERSITY NEUROLOGY INC,40.0,,0.0,0.0,,hospital
5635,5635,82658,161363414,0.0,205650.0,100.0,100.0,0.0,,0.0,7290635.0,WWW.TOOMEYRESIDENTIAL.ORG,228,12326257.0,TOOMEY RESIDENTIAL AND COMMUNITYSERVICES CORP,,45.45454545454545,80.0,,,other
5636,5636,82679,161364582,194563.5,0.0,-1.0,0.0,100.0,27240.710247349823,212894.0,8098248.0,WWW.IROQUOISNH.ORG,285,19173901.0,IROQUOIS NURSING HOME INC,,50.0,100.0,,,hospital
5639,5639,82770,161376699,0.0,248287.0,100.0,100.0,0.0,12723.115384615385,357772.0,3060468.0,WWW.WEINBERGCAMPUS.ORG,185,14560485.0,MENORAH CAMPUS INC,50.0,37.5,16.666666666666664,,0.0,hospital
5640,5640,82771,161376701,0.0,248287.0,100.0,100.0,0.0,,0.0,3080052.0,WWW.WEINBERGCAMPUS.ORG,58,5718292.0,MENORAH CAMPUS INDEPENDENT SENIOR APARTM,50.0,37.5,16.666666666666664,,0.0,other
5641,5641,82772,161376702,0.0,248287.0,100.0,100.0,0.0,,0.0,1755888.0,WWW.WEINBERGCAMPUS.ORG,57,3679110.0,MENORAH CAMPUS ADULT HOME INC,50.0,37.5,16.666666666666664,,0.0,hospital
5645,5645,82966,161391191,197420.0,133036.0,-48.39592290808503,50.0,50.0,,0.0,10737249.0,WWW.STLUKEHS.COM,418,20529702.0,ST LUKE RESIDENTIAL HEALTH CAREFACILITY INC,,25.0,40.0,,0.0,hospital
5647,5647,82999,161395906,372133.375,805273.3529411765,53.787943728570944,68.0,32.0,238746.2152777777,3231449.0,119805079.0,WWW.NYUHS.ORG,457,134598933.0,UNITED MEDICAL ASSOCIATES PC,0.0,37.5,50.0,33.33333333333333,,hospital
5648,5648,83009,161396939,262804.6666666667,299486.0,12.248096182570576,14.285714285714285,85.71428571428571,60492.54736842105,487981.0,6550991.0,WWW.HORIZON-HEALTH.ORG,102,8802636.0,HEALTH MANAGEMENT GROUP LTD,80.0,50.0,80.0,,,hospital
5653,5653,83109,161406204,259586.16666666663,299486.0,13.322770791734287,14.285714285714285,85.71428571428571,37807.48657718121,164245.0,11430876.0,WWW.HORIZON-HEALTH.ORG,305,18747224.0,HORIZON VILLAGE INCC/O HEALTH MANAGEMENT GROUP,80.0,52.63157894736842,50.0,,,other
5654,5654,83122,161406947,736440.75,745157.5161290322,1.169788392434713,88.57142857142857,11.428571428571429,48455.086956521736,2051337.0,44991585.0,WWW.UBORTHO.COM,426,67345608.0,UNIVERSITY ORTHOPAEDIC SERVICES INC,0.0,14.285714285714285,25.0,20.0,,hospital
5656,5656,83174,161411935,165566.0,0.0,-1.0,0.0,100.0,7639.102040816327,165566.0,1288514.0,www.businesstraininginstitute.org,148,1519666.0,Business Training Institute Inc,,0.0,66.66666666666666,,,other
5660,5660,83272,161421888,167340.0,328542.5,49.06595037171751,66.66666666666666,33.33333333333333,42166.49253731343,167340.0,8642805.0,WWW.UNITEDMETHODISTHOMES.ORG,204,9261804.0,UMH JGJ CORP UMH NY CORP,100.0,61.90476190476191,25.0,,,other
5661,5661,83273,161421889,190079.0,328542.5,42.14477579004238,66.66666666666666,33.33333333333333,40587.36842105263,190079.0,7901679.0,WWW.UNITEDMETHODISTHOMES.ORG,193,9109916.0,UMH ECM CORP UMH NY CORP,100.0,61.90476190476191,25.0,,,other
5662,5662,83285,161422825,0.0,194710.5,100.0,100.0,0.0,18769.40627885504,226573.0,20716688.0,WWW.EPINY.ORG,1085,29686581.0,EPILEPSY-PRALID INC,100.0,50.0,42.85714285714285,,,hospital
5664,5664,83327,161426208,439370.0,498977.625,11.94595148429752,80.0,20.0,178843.35616438356,780987.0,17926126.0,HTTP://MEDICINE.BUFFALO.EDU/PSYCHIATRY,83,20735784.0,UNIVERSITY PSYCHIATRIC PRACTICE INC,20.0,,40.0,,,hospital
5667,5667,83420,161434368,409725.1666666667,486346.3125,15.7544416116722,72.72727272727273,27.27272727272727,62172.98316498317,185397.0,18650773.0,WWW.CHSBUFFALO.ORG,319,19327390.0,WNY CATHOLIC LONG TERM CARE INC,75.0,50.0,27.27272727272727,66.66666666666666,33.33333333333333,hospital
5670,5670,83619,161449543,180729.0,449609.6,59.803126979495104,83.33333333333334,16.666666666666664,,0.0,3149678.0,WWW.FLHEALTH.ORG,99,6350404.0,GENEVA NURSING HOME II INC,,27.27272727272727,16.666666666666664,0.0,,hospital
5671,5671,83683,161453716,158790.0,0.0,-1.0,0.0,100.0,15787.658256880732,158790.0,20809047.0,HTTP://ADVOCATESINCORPORATED.ORG/,1309,26636262.0,ADVOCATES INCORPORATED,,12.5,42.85714285714285,,,other
5673,5673,83703,161455134,287446.5,430721.1428571429,33.26389828619644,63.63636363636363,36.36363636363637,97644.795221843,691736.0,32774759.0,WWW.UBMDIM.COM,304,46145494.0,ACADEMIC MEDICINE SERVICES INC,20.0,33.33333333333333,40.0,,,hospital
5677,5677,83883,161469476,228542.0,239194.3333333333,4.453422112842699,60.0,40.0,23118.095192307694,326797.0,25217486.0,,1045,43446483.0,ST JOHN'S HEALTH CARE CORPORATION,100.0,33.33333333333333,33.33333333333333,,,hospital
5682,5682,84065,161482447,91814.75,61474.5,-49.35420377554921,33.33333333333333,66.66666666666666,22003.673684210527,173581.0,4670906.0,WWW.JEWISHSENIORLIFE.ORG,196,11513861.0,JEWISH HOME OF ROCHESTER SENIORHOUSING INC,66.66666666666666,42.85714285714285,33.33333333333333,100.0,,hospital
5685,5685,84108,161485974,209826.16666666663,431489.3333333333,51.371644567498,33.33333333333333,66.66666666666666,51336.02380952381,523350.0,4709538.0,WWW.UBMD.COM,51,6003678.0,UNIVERSITY GYNECOLOGISTS &OBSTETRICIANS INC,,100.0,75.0,25.0,,hospital
5687,5687,84137,161487925,160734.0,150123.0,-7.068204072660418,50.0,50.0,62663.40425531915,160734.0,6201217.0,WWW.EMPIREJUSTICE.ORG,96,10370016.0,EMPIRE JUSTICE CENTER,60.0,88.88888888888889,57.14285714285714,,,other
5691,5691,84190,161490676,0.0,372828.5,100.0,100.0,0.0,22634.679723502304,484687.0,10569108.0,WWW.CANTERBURYWOODS.ORG,436,24593300.0,EPISCOPAL CHURCH HOME & AFFILIATES LIFECARE COMMUNITY INC,33.33333333333333,41.66666666666667,,0.0,,other
5692,5692,84197,161491059,172476.0,176051.4,2.0308841622389795,71.42857142857143,28.57142857142857,49533.84679089027,193029.0,24404001.0,WWW.ROCHESTERREGIONAL.ORG,490,79013705.0,INDEPENDENT LIVING FOR SENIORS INC,100.0,42.85714285714285,16.666666666666664,,0.0,other
5693,5693,84200,161491203,231828.75,490661.5,52.75179528045302,50.0,50.0,77777.55555555556,206185.0,6364787.0,WWW.VNAWNY.ORG,80,27656855.0,VNA HOMECARE SERVICES,60.0,0.0,100.0,100.0,100.0,hospital
5695,5695,84226,161492711,271821.5,303865.8,10.545543460303856,71.42857142857143,28.57142857142857,36324.39759036145,405368.0,5077897.0,WWW.SMBS.BUFFALO.EDU/OPHTHALMOLOGY,90,9615865.0,UNIVERSITY OPHTHALMOLOGY SERVICES INC,80.0,25.0,33.33333333333333,,,hospital
5698,5698,84259,161494924,393059.6,511806.0,23.20144742343779,66.66666666666666,33.33333333333333,155986.98134328358,626751.0,48887869.0,,283,55704932.0,UNIVERSITY EMERGENCY MEDICALSERVICES INC,20.0,0.0,75.0,100.0,,college
5701,5701,84360,161502303,755221.0,1286180.5,41.28188073135925,66.66666666666666,33.33333333333333,50814.80073800738,194208.0,13965019.0,HTTPS://WWW.URMEDICINE.ORG,277,16862325.0,THE MEADOWS AT WESTFALL INC,0.0,25.0,50.0,,0.0,other
5704,5704,84579,161516081,28246.0,40235.0,29.79744003976637,50.0,50.0,13758.63120567376,40235.0,2008448.0,HTTP://WWW.BEECHWOODCARE.ORG/ASBURY/,143,6728678.0,ASBURY POINTE INC,,44.44444444444444,50.0,,,other
5705,5705,84588,161516618,357275.0,230423.0,-55.05179604466568,50.0,50.0,16263.52693398137,357275.0,40742346.0,www.cdchoices.org,2471,46559698.0,CONSUMER DIRECTED CHOICES INC,,50.0,33.33333333333333,,,other
5706,5706,84645,161521105,228057.66666666663,311752.54545454547,26.84657431292146,78.57142857142857,21.428571428571427,117100.96484375,758865.0,34091298.0,WWW.NYSTEC.COM,270,61896276.0,NEW YORK STATE TECHNOLOGY ENTERPRISECORPORATION,20.0,20.0,50.0,20.0,,other
5708,5708,84673,161522895,249480.0,371814.8,32.902079207175184,83.33333333333334,16.666666666666664,23425.245703125,533720.0,62077183.0,WWW.HAMASPIKKINGS.ORG,2566,152132549.0,HAMASPIK OF KINGS COUNTY INC,20.0,,0.0,,,other
5709,5709,84681,161523353,397873.4444444445,519175.0625,23.364299793493178,64.0,36.0,67264.9243792325,480193.0,62512637.0,www.chsbuffalo.org,911,119030413.0,Mount St Mary's Hospitalof Niagara Falls,60.0,36.36363636363637,30.0,33.33333333333333,33.33333333333333,hospital
5714,5714,84781,161529639,162860.0,0.0,-1.0,0.0,100.0,23523.72602739726,162860.0,3597324.0,,147,6994579.0,THE GLEN AT HILAND MEADOWS INC,,50.0,60.0,,,other
5717,5717,84972,161541078,0.0,206434.0,100.0,100.0,0.0,42845.27753303965,206434.0,9932312.0,,228,19265883.0,INTEGRATED COMMUNITY ALTERNATIVESNETWORK INC,100.0,25.0,60.0,,,other
5729,5729,85254,161556654,241816.0,0.0,-1.0,0.0,100.0,42327.956730769234,241816.0,9046031.0,WWW.ROCHESTERMANAGEMENT.COM,209,11021236.0,ROCHESTER MANAGEMENT INC,0.0,75.0,20.0,,,other
5735,5735,85313,161559449,197420.0,133036.0,-48.39592290808503,50.0,50.0,,0.0,799625.0,WWW.STLUKEHS.COM,51,3347721.0,BISHOP'S COMMONS INC,,25.0,50.0,,0.0,other
5739,5739,85372,161561691,274534.2,769201.1428571428,64.30917939353779,58.333333333333336,41.66666666666667,,0.0,8709636.0,HTTPS://WWW.URMC.ROCHESTER.EDU/HOME-CARE.ASPX,209,11890696.0,UR MEDICINE HOME CARE LICENSEDSERVICES INC,,59.09090909090909,37.5,,,hospital
5743,5743,85434,161564650,0.0,163459.0,100.0,100.0,0.0,22430.68817204301,163459.0,2249513.0,,94,5099858.0,QUAIL SUMMIT INC,,50.0,20.0,,,other
5744,5744,85472,161566929,201735.0,201029.0,-0.3511931114416328,33.33333333333333,66.66666666666666,36831.2694063927,218328.0,9275046.0,,225,16629899.0,COMMUNITY HEALTH CENTER OF BUFFALO INC,40.0,33.33333333333333,50.0,,,hospital
5746,5746,85568,161572518,170040.0,0.0,-1.0,0.0,100.0,45400.21524663677,170040.0,10294288.0,WWW.GLOBALCCS.ORG,224,16695533.0,GLOBAL CONCEPTS CHARTER SCHOOL,,0.0,40.0,,,other
5750,5750,85698,161580245,320330.6666666667,261877.5,-22.320805211087887,25.0,75.0,68439.66666666667,350497.0,4963232.0,WWW.FALLONWEINBERG.ORG,68,35899883.0,FALLON HEALTH WEINBERG INC,60.0,60.0,66.66666666666666,,,hospital
5751,5751,85713,161581104,202647.0,194042.0,-4.434606940765401,80.0,20.0,48392.56785714286,234641.0,14528734.0,WWW.FLCHEALTH.ORG,285,20780428.0,FINGER LAKES MIGRANT HEALTH CAREPROJECT INC,20.0,55.55555555555556,100.0,,,hospital
5756,5756,85798,161586423,0.0,153973.0,100.0,100.0,0.0,51677.95321637427,153973.0,8990903.0,WWW.SOUTHBUFFALOCS.ORG,172,16091725.0,SOUTH BUFFALO CHARTER SCHOOL,,33.33333333333333,66.66666666666666,,,other
5762,5762,86001,161597251,217022.0,354414.0,38.765962969860105,50.0,50.0,,0.0,4661397.0,WWW.CLOVERWOOD.ORG,244,14152806.0,CLOVERWOOD SENIOR LIVING INC,50.0,25.0,28.57142857142857,,,other
5764,5764,86128,161603918,161621.0,175979.66666666666,8.159275976959455,50.0,50.0,54200.188016528926,201254.0,27245693.0,WWW.CSAT-K12.ORG,490,39379184.0,CHARTER SCHOOL FOR APPLIED TECHNOLOGIES,60.0,14.285714285714285,50.0,,,college
5768,5768,86327,161616384,223522.0,0.0,-1.0,0.0,100.0,16705.706521739132,223522.0,3297372.0,WWW.STNJ.ORG,185,21023526.0,THE STATE THEATRE REGIONAL ARTSCENTER AT NEW BRUNSWICK INC,0.0,27.27272727272727,44.44444444444444,,,other
5771,5771,86416,161644288,252417.0,226942.0,-11.22533510764865,14.285714285714285,85.71428571428571,31680.65686274509,168264.0,9862545.0,WWW.ASCENTRIA.ORG,313,17433326.0,LUTHERAN HOME OF SOUTHBURY INC,60.0,50.0,42.85714285714285,,,hospital
5774,5774,86504,161678092,198278.8,179116.0,-10.69854172714888,16.666666666666664,83.33333333333334,67009.9898989899,257462.0,7804499.0,littlerivers.org,105,10137492.0,Little Rivers Health Care Inc,80.0,57.14285714285714,66.66666666666666,,,hospital
5777,5777,86657,161756484,159728.0,197993.5,19.32664456156389,50.0,50.0,97098.87096774194,228764.0,6735573.0,www.globalcompactfoundation.org,66,26902167.0,Foundation for the Global Compact,,25.0,0.0,,,other
5778,5778,86662,161759590,191620.0,209173.5,8.391837398140778,80.0,20.0,105353.24157303372,203479.0,19517579.0,WWW.LEGALSERVICESNYC.ORG,183,24578698.0,LSNY-BRONX CORPORATION,40.0,50.0,0.0,,,other
