Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
7881,7881,146302,272321384,181589.0,0.0,-1.0,0.0,100.0,69078.64406779662,181589.0,4257229.0,WWW.STMARYSKIDS.ORG,60,3977932.0,SMH CASE MANAGEMENT INC,,,16.666666666666664,,,hospital
7889,7889,146700,272583680,308393.0,209885.0,-46.93427353074303,50.0,50.0,75191.13725490196,308393.0,4353026.0,WWW.THELANGSCHOOL.ORG,53,7668683.0,THE LANG SCHOOL,60.0,0.0,40.0,,,other
7891,7891,146757,272620882,0.0,404229.0,100.0,100.0,0.0,73650.75806451614,404229.0,4970576.0,WWW.CENTERSTATECEO.COM,63,13051588.0,CENTERSTATE CORPORATION FOR ECONOMICOPPORTUNITY,20.0,32.97872340425532,71.42857142857143,,,other
7892,7892,146827,272683349,223393.2,188126.25,-18.74642693404031,44.44444444444444,55.55555555555556,84443.65714285715,294528.0,7780527.0,WWW.GOVISLAND.ORG,79,44688095.0,GOVERNORS ISLAND CORPORATION,40.0,40.0,75.0,,,other
7893,7893,146872,272759990,254263.5,219495.5,-15.839960272534062,50.0,50.0,45859.391304347824,287788.0,3057050.0,www.battenkillvalleyhealthcenter.org,50,4309644.0,Battenkill Valley Health Center Inc,50.0,50.0,66.66666666666666,100.0,,hospital
7896,7896,147033,272843521,1206271.25,880511.7894736842,-36.996604068303824,82.6086956521739,17.391304347826086,187471.6751054852,1516343.0,53995714.0,WWW.SOUTHNASSAU.ORG,260,90458185.0,SOUTH NASSAU COMMUNITIES HOSPITAL,20.0,18.181818181818183,13.333333333333334,,,hospital
7897,7897,147042,272846763,222941.5,263213.25,15.300046635190286,66.66666666666666,33.33333333333333,66299.97402597402,308327.0,6603834.0,WWW.BROOKLYNBRIDGEPARK.ORG,83,31802513.0,BROOKLYN BRIDGE PARK CORPORATION,60.0,22.22222222222222,60.0,,,other
7898,7898,147088,272867988,16368.0,8449.666666666666,-93.7117835023078,37.5,62.5,39790.07843137255,28902.0,6195071.0,www.easterseals.com/vt,161,7452410.0,Easter Seals Vermont Inc,40.0,25.0,50.0,50.0,,other
7899,7899,147108,272882334,239296.5,287330.5,16.717334219652976,66.66666666666666,33.33333333333333,44121.34328358209,378490.0,7540175.0,www.embercs.org,140,11870630.0,EMBER CHARTER SCHOOL FOR MINDFULEDUCATIONINNOVATION & TRANSFORMATION,,0.0,25.0,,,other
7902,7902,147169,272924625,0.0,200512.0,100.0,100.0,0.0,44210.26851851852,200512.0,4975221.0,WWW.BTWANEWHAVEN.ORG,109,7029010.0,BOOKER T WASHINGTON ACADEMY INC,100.0,28.57142857142857,33.33333333333333,,,other
7910,7910,147349,273037790,702069.5,642524.6,-9.26733388885033,55.55555555555556,44.44444444444444,96338.64827586208,1294902.0,18962288.0,WWW.CHILDMIND.ORG,154,24406290.0,CHILD MIND MEDICAL PRACTICE PLLC,20.0,,60.0,,,hospital
7923,7923,147879,273352587,0.0,332692.5,100.0,100.0,0.0,,0.0,1791193.0,WWW.CAMPKAYLIE.ORG,369,5847217.0,Camp Ohel Inc,0.0,38.46153846153847,25.0,0.0,,other
7925,7925,147922,273382030,206530.66666666663,217992.5,5.257902603682853,40.0,60.0,74832.42156862745,271219.0,8688484.0,WWW.E4E.ORG,107,17059088.0,EDUCATORS FOR EXCELLENCE INC,60.0,0.0,50.0,,,other
7927,7927,148039,273458349,247336.0,170561.0,-45.01322107633046,33.33333333333333,66.66666666666666,,0.0,1023712.0,www.nvnaworks.org,82,1714089.0,NVNA Works Inc,0.0,100.0,60.0,100.0,,other
7930,7930,148158,273512018,213958.66666666663,238889.3333333333,10.436073607304923,50.0,50.0,36288.56923076923,285000.0,10793572.0,WWW.TCCHEALTH.ORG,266,23022945.0,THE CHAUTAUQUA CENTER INC,60.0,71.42857142857143,62.5,,,other
7935,7935,148391,273639848,0.0,173573.0,100.0,100.0,0.0,61440.769230769234,173573.0,3368493.0,LIFESONGINC.ORG,53,4485249.0,LIFESONG INC,,11.11111111111111,25.0,0.0,,other
7941,7941,148812,273899821,557156.8,980448.1111111112,43.17324969206257,64.28571428571429,35.714285714285715,103534.13507625271,1669066.0,103710061.0,WWW.SJHSYR.ORG,932,145761573.0,ST JOSEPH'S MEDICAL PC,0.0,,20.0,,75.0,hospital
