Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
33170,33170,1297581,590624420,205940.0,0.0,-1.0,0.0,100.0,26369.33554817276,205940.0,8143110.0,WWW.PENNEYRETIREMENTCOMMUNITY.ORG,302,18040863.0,PENNEY RETIREMENT COMMUNITY INC,,30.76923076923077,42.85714285714285,,,other
33171,33171,1297585,590624430,155785.0,224386.4285714285,30.572895610569777,87.5,12.5,11455.74426020408,302131.0,19689097.0,HTTPS://YMCACF.ORG,1576,31497956.0,CENTRAL FLORIDA YOUNG MEN'S CHRISTIANASSOCIATION,40.0,30.0,16.666666666666664,,0.0,other
33172,33172,1297586,590624431,178830.0,288198.4,37.94899624702983,62.5,37.5,47398.898450946646,620583.0,29516242.0,www.lhps.org,589,57464181.0,Lake Highland Preparatory School Inc,60.0,16.666666666666664,50.0,33.33333333333333,0.0,college
33173,33173,1297587,590624432,155586.33333333334,248784.0,37.46127832443673,50.0,50.0,38426.13970588235,357895.0,6439066.0,WWW.NORTON.ORG,142,29356493.0,NORTON MUSEUM OF ART INC,0.0,61.76470588235294,25.0,0.0,75.0,other
33174,33174,1297588,590624438,209853.0,236019.0,11.086395586795978,40.0,60.0,33174.36994219653,194457.0,11839106.0,WWW.RIVERGARDEN.ORG,351,22518113.0,RIVER GARDEN HEBREW HOME FOR THE AGEDINC,80.0,51.72413793103448,50.0,100.0,0.0,hospital
33175,33175,1297593,590624449,547131.7142857143,708543.3846153846,22.780774450006145,65.0,35.0,60234.88474810214,499814.0,176745052.0,See Schedule O,2918,496928771.0,St Vincent's Medical Center Inc,60.0,50.0,40.0,50.0,40.0,hospital
33176,33176,1297594,590624450,163011.0,0.0,-1.0,0.0,100.0,21722.58959537572,195700.0,4084030.0,WWW.YWCASOUTHFLORIDA.ORG,175,6802292.0,YWCA SOUTH FLORIDA INC,,62.5,100.0,,100.0,other
33177,33177,1297599,590624459,312245.4,600871.2,48.03455382784196,50.0,50.0,28607.525617842075,1527577.0,99485353.0,www.ut.edu,3328,426783303.0,The University of Tampa Incorporated,40.0,27.906976744186046,42.85714285714285,0.0,,college
33178,33178,1297600,590624461,251901.0,181663.0,-38.66389963834133,50.0,50.0,49867.69047619047,251901.0,4622450.0,WWW.WESLEYHOUSE.ORG,86,6876035.0,WESLEY HOUSE FAMILY SERVICES INC,0.0,84.61538461538461,20.0,,,other
33179,33179,1297602,590624464,274296.0,271927.5,-0.8710042198747828,50.0,50.0,11931.318231441048,389493.0,22950622.0,WWW.YMCASOUTHFLORIDA.ORG,1836,39695367.0,YOUNG MEN'S CHRISTIAN ASSOCIATION OFSOUTH FLORIDA INC,80.0,27.27272727272727,44.44444444444444,,,other
33180,33180,1297603,590624465,0.0,190520.0,100.0,100.0,0.0,6338.510810810811,190520.0,2535769.0,WWW.YMCANWFL.ORG,371,6394766.0,YOUNG MEN'S CHRISTIAN ASSOCIATION OF NORTHWEST FLORIDA INC,,31.25,50.0,,,other
33181,33181,1297604,590624468,0.0,204976.5,100.0,100.0,0.0,9102.227987421384,254471.0,6198970.0,WWW.STPETEYMCA.ORG,638,23248560.0,Young Mens Christian Association of Greater St Petersburg Inc,,37.5,44.44444444444444,,,other
33182,33182,1297605,590624470,0.0,215968.0,100.0,100.0,0.0,7414.6,215968.0,1068647.0,YMCAPALMBEACHES.ORG,116,11288191.0,YOUNG MEN'S CHRISTIAN ASSOCIATIONOF THE PALM BEACHES INC,,18.75,0.0,,,other
33183,33183,1297609,590626648,163605.0,299597.5,45.39173390966213,40.0,60.0,41784.4801980198,436731.0,9530475.0,WWW.INSIGHTFINANCIALCU.COM,207,22918572.0,INSIGHT CREDIT UNION,100.0,66.66666666666666,33.33333333333333,0.0,,other
33185,33185,1297621,590637646,332510.0,334177.45454545453,0.4989727831048889,78.57142857142857,21.428571428571427,64570.2286374134,998372.0,32632391.0,WWW.CAMPUSCU.COM,447,122435815.0,STATE CHARTERED CREDIT UNIONS IN FLORIDA,0.0,42.85714285714285,33.33333333333333,33.33333333333333,,other
33186,33186,1297622,590637653,191221.0,240633.3333333333,20.53428452694279,81.81818181818183,18.181818181818183,62108.3842364532,526316.0,15156144.0,WWW.TROPICALFCU.ORG,214,39741302.0,TROPICAL FINANCIAL CREDIT UNION,0.0,33.33333333333333,0.0,50.0,,other
33187,33187,1297624,590637811,171228.0,199013.5,13.961615669288763,66.66666666666666,33.33333333333333,35741.67934782609,218625.0,7145724.0,WWW.PEGGYADAMS.ORG,187,9850785.0,PEGGY ADAMS ANIMAL RESCUE LEAGUEOF THE PALM BEACHES INC,40.0,68.75,66.66666666666666,100.0,,other
33188,33188,1297625,590637814,172932.0,228223.2,24.226809544340806,83.33333333333334,16.666666666666664,50939.0081300813,359950.0,26376040.0,WWW.BOLLES.ORG,498,64194101.0,THE BOLLES SCHOOLC/O TYLER J HODGES,40.0,47.61904761904761,20.0,,,college
33189,33189,1297626,590637815,0.0,219661.0,100.0,100.0,0.0,15500.841726618704,219661.0,2374278.0,WWW.TAMPABAYSCOUTING.ORG,140,7190662.0,GREATER TAMPA BAY AREA COUNCIL INCBOY SCOUTS OF AMERICA,,25.64102564102564,10.0,,,other
33190,33190,1297627,590637816,0.0,421833.0,100.0,100.0,0.0,11374.537313432837,421833.0,1946021.0,WWW.NFCSCOUTING.ORG,135,3472390.0,BOY SCOUTS OF AMERICA 87 NORTHFLORIDA COUNCIL,,34.21052631578947,18.181818181818183,,,other
33192,33192,1297631,590637822,195422.3333333333,0.0,-1.0,0.0,100.0,31482.214092140923,265189.0,12203204.0,WWW.UCPSOUTHFLORIDA.ORG,372,18558316.0,UNITED CEREBRAL PALSY ASSOCIATIONOF MIAMI INC,,50.0,100.0,,,other
33193,33193,1297632,590637825,237843.5,0.0,-1.0,0.0,100.0,56710.2962962963,294911.0,5069221.0,WWW.UNITEDWAYNEFL.ORG,83,43923077.0,UNITED WAY OF NORTHEAST FLORIDA INC,66.66666666666666,33.33333333333333,50.0,,,other
33194,33194,1297646,590637847,215250.5,159465.0,-34.98291161069827,50.0,50.0,34178.86666666667,276424.0,6388944.0,WWW.MIAMILIGHTHOUSE.ORG,169,10915883.0,MIAMI LIGHTHOUSE FOR THE BLINDAND VISUALLY IMPAIRED INC,33.33333333333333,21.428571428571427,66.66666666666666,,,other
33195,33195,1297649,590637857,246432.5,0.0,-1.0,0.0,100.0,23163.15503875969,326980.0,3480912.0,girlscouts-gateway.org,131,8256582.0,Girl Scouts of Gateway Council Inc,50.0,84.61538461538461,100.0,,,other
33196,33196,1297650,590637858,196191.3333333333,358545.0,45.28125246947152,25.0,75.0,6837.749243697479,358545.0,21289423.0,WWW.GOODWILLJAX.ORG,2979,51198441.0,GOODWILL INDUSTRIES OF NORTH FLORIDAINC,33.33333333333333,35.294117647058826,60.0,,,other
33198,33198,1297655,590637868,234237.0,0.0,-1.0,0.0,100.0,34443.94773519164,234237.0,10119650.0,WWW.JFCSJAX.ORG,288,22682237.0,JEWISH FAMILY & COMMUNITY SERVICES INC,,28.57142857142857,50.0,,,other
33199,33199,1297658,590637873,0.0,163823.0,100.0,100.0,0.0,15599.6,163823.0,5155695.0,www.lutheranhaven.org,321,10072809.0,Lutheran Haven Inc,,0.0,16.666666666666664,,,other
33200,33200,1297661,590637883,0.0,163240.0,100.0,100.0,0.0,32449.13829787234,163240.0,3213459.0,WWW.PETALLIANCEORLANDO.ORG,95,11986009.0,PET ALLIANCE OF GREATER ORLANDO INC,33.33333333333333,66.66666666666666,57.14285714285714,,,other
33201,33201,1297672,590638490,0.0,200673.0,100.0,100.0,0.0,39146.67391304348,298975.0,7805007.0,https://easterseals-swfl.org,187,10940995.0,Easter Seals Southwest Florida Inc,,46.15384615384615,28.57142857142857,,,other
