Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
11079,11079,305720,231365374,240827.0,226726.4285714285,-6.21920060992322,77.77777777777779,22.22222222222222,32849.76766091052,443096.0,22994041.0,WWW.LUTHERCARE.ORG,646,50559126.0,LUTHERCARE,20.0,21.428571428571427,16.666666666666664,33.33333333333333,,hospital
11080,11080,305727,231365388,280863.6666666667,351207.5,20.02913757061945,50.0,50.0,60196.3729216152,795822.0,29135100.0,www.philamuseum.org,433,87709075.0,Philadelphia Museum of Art,60.0,46.66666666666666,71.42857142857143,33.33333333333333,100.0,other
11081,11081,305728,231365389,0.0,218141.0,100.0,100.0,0.0,,0.0,7170413.0,http://www.saintgabrielssystem.org/,223,5826592.0,St Gabriel's System,0.0,30.0,20.0,,,hospital
11082,11082,305729,231365399,153072.0,196767.0,22.206467547912,66.66666666666666,33.33333333333333,,0.0,8398621.0,STEDMONDSHOME.ORG,203,8898356.0,St Edmond's Home for Crippled Children,,31.57894736842105,50.0,75.0,,other
11083,11083,305734,231365954,194180.5555555556,228087.125,14.865621829572554,47.05882352941176,52.94117647058824,34910.67560854446,354528.0,73847512.0,WWW.DICKINSON.EDU,2030,245578818.0,DICKINSON COLLEGE,60.0,36.11111111111111,50.0,50.0,100.0,college
11084,11084,305735,231365963,264491.6666666667,248101.4,-6.606277379598298,45.45454545454545,54.54545454545454,51736.90858725762,446370.0,21504481.0,WWW.MERCERSBURG.EDU,372,49172082.0,REGENTS OF THE MERCERSBURG COLLEGE,60.0,42.30769230769231,50.0,33.33333333333333,100.0,college
11085,11085,305738,231365966,187876.3333333333,263268.0,28.63685167459268,40.0,60.0,16366.614785992218,342198.0,9502605.0,WWW.ROSEMONT.EDU,519,23395601.0,ROSEMONT COLLEGE,100.0,76.92307692307693,33.33333333333333,,,college
11086,11086,305739,231365969,166428.0,229827.5,27.58568926695021,66.66666666666666,33.33333333333333,43524.99453551912,270608.0,8591157.0,WWW.SOLEBURY.ORG,186,18180896.0,SOLEBURY SCHOOL,75.0,35.714285714285715,33.33333333333333,,,college
11087,11087,305740,231365971,515356.3333333333,804284.4375,35.92362237727206,64.0,36.0,39478.77029081924,2362971.0,848298000.0,www.temple.edu,21069,1586269000.0,Temple University - Of The Commonwealth System of Higher Education,20.0,35.294117647058826,38.095238095238095,,,college
11089,11089,305744,231365980,0.0,216015.0,100.0,100.0,0.0,42215.19298245614,216015.0,5028547.0,GPCA-PHILA.ORG,115,7981249.0,GREATER PHILADELPHIA COMMUNITY ALLIANCE,,40.0,55.55555555555556,,,other
