Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
2655,3024,5687,84197,161491059,172476.0,176051.4,2.0308841622389795,71.42857142857143,28.57142857142857,49533.84679089027,193029.0,24404001.0,WWW.ROCHESTERREGIONAL.ORG,490,79013705.0,INDEPENDENT LIVING FOR SENIORS INC,100.0,57.14285714285714,16.666666666666664,,0.0
2656,3025,5688,84200,161491203,231828.75,490661.5,52.75179528045302,50.0,50.0,77777.55555555556,206185.0,6364787.0,WWW.VNAWNY.ORG,80,27656855.0,VNA HOMECARE SERVICES,60.0,0.0,100.0,100.0,100.0
2658,3028,5696,84360,161502303,755221.0,1286180.5,41.28188073135925,66.66666666666666,33.33333333333333,50814.80073800738,194208.0,13965019.0,HTTPS://WWW.URMEDICINE.ORG,277,16862325.0,THE MEADOWS AT WESTFALL INC,0.0,25.0,50.0,,0.0
2659,3029,5699,84579,161516081,28246.0,40235.0,29.79744003976637,50.0,50.0,13758.63120567376,40235.0,2008448.0,HTTP://WWW.BEECHWOODCARE.ORG/ASBURY/,143,6728678.0,ASBURY POINTE INC,,33.33333333333333,50.0,,
2660,3030,5700,84588,161516618,357275.0,230423.0,-55.05179604466568,50.0,50.0,16263.52693398137,357275.0,40742346.0,www.cdchoices.org,2471,46559698.0,CONSUMER DIRECTED CHOICES INC,,50.0,33.33333333333333,,
2661,3031,5701,84645,161521105,229932.25,319372.2,28.00492654025617,71.42857142857143,28.57142857142857,117100.96484375,758865.0,34091298.0,WWW.NYSTEC.COM,270,61896276.0,NEW YORK STATE TECHNOLOGY ENTERPRISECORPORATION,20.0,20.0,50.0,20.0,
2662,3032,5703,84673,161522895,249480.0,371814.8,32.902079207175184,83.33333333333334,16.666666666666664,23425.245703125,533720.0,62077183.0,WWW.HAMASPIKKINGS.ORG,2566,152132549.0,HAMASPIK OF KINGS COUNTY INC,20.0,,0.0,,
2664,3034,5709,84781,161529639,162860.0,0.0,-1.0,0.0,100.0,23523.72602739726,162860.0,3597324.0,,147,6994579.0,THE GLEN AT HILAND MEADOWS INC,,33.33333333333333,60.0,,
2665,3035,5712,84972,161541078,0.0,206434.0,100.0,100.0,0.0,42845.27753303965,206434.0,9932312.0,,228,19265883.0,INTEGRATED COMMUNITY ALTERNATIVESNETWORK INC,100.0,50.0,20.0,,
2666,3036,5724,85254,161556654,241816.0,0.0,-1.0,0.0,100.0,42327.956730769234,241816.0,9046031.0,WWW.ROCHESTERMANAGEMENT.COM,209,11021236.0,ROCHESTER MANAGEMENT INC,0.0,75.0,20.0,,
2667,3037,5729,85313,161559449,197420.0,133036.0,-48.39592290808503,50.0,50.0,,0.0,799625.0,WWW.STLUKEHS.COM,51,3347721.0,BISHOP'S COMMONS INC,,25.0,50.0,,0.0
2669,3039,5737,85434,161564650,0.0,163459.0,100.0,100.0,0.0,22430.68817204301,163459.0,2249513.0,,94,5099858.0,QUAIL SUMMIT INC,,50.0,20.0,,
2671,3041,5740,85568,161572518,170040.0,0.0,-1.0,0.0,100.0,45400.21524663677,170040.0,10294288.0,WWW.GLOBALCCS.ORG,224,16695533.0,GLOBAL CONCEPTS CHARTER SCHOOL,,0.0,40.0,,
2672,3042,5744,85698,161580245,324640.14285714284,173258.0,-87.37382565719496,12.5,87.5,68439.66666666667,350497.0,4963232.0,WWW.FALLONWEINBERG.ORG,68,35899883.0,FALLON HEALTH WEINBERG INC,60.0,60.0,66.66666666666666,,
2674,3044,5750,85798,161586423,0.0,153973.0,100.0,100.0,0.0,51677.95321637427,153973.0,8990903.0,WWW.SOUTHBUFFALOCS.ORG,172,16091725.0,SOUTH BUFFALO CHARTER SCHOOL,,33.33333333333333,66.66666666666666,,
2675,3045,5756,86001,161597251,217022.0,354414.0,38.765962969860105,50.0,50.0,,0.0,4661397.0,WWW.CLOVERWOOD.ORG,244,14152806.0,CLOVERWOOD SENIOR LIVING INC,50.0,25.0,28.57142857142857,,
2676,3046,5758,86128,161603918,161621.0,175979.66666666666,8.159275976959455,50.0,50.0,54200.188016528926,201254.0,27245693.0,WWW.CSAT-K12.ORG,490,39379184.0,CHARTER SCHOOL FOR APPLIED TECHNOLOGIES,60.0,14.285714285714285,50.0,,
2677,3047,5762,86327,161616384,223522.0,0.0,-1.0,0.0,100.0,16705.706521739132,223522.0,3297372.0,WWW.STNJ.ORG,185,21023526.0,THE STATE THEATRE REGIONAL ARTSCENTER AT NEW BRUNSWICK INC,0.0,36.36363636363637,33.33333333333333,,
2680,3050,5771,86662,161759590,219139.5,196678.3333333333,-11.420254730651566,60.0,40.0,105353.24157303372,203479.0,19517579.0,WWW.LEGALSERVICESNYC.ORG,183,24578698.0,LSNY-BRONX CORPORATION,40.0,25.0,0.0,,
2681,3051,5772,86715,166000178,264614.0,0.0,-1.0,0.0,100.0,24843.026785714286,264614.0,3047033.0,WWW.SCIENCEBUFF.ORG,113,7073901.0,BUFFALO SOCIETY OF NATURAL SCIENCES,,40.909090909090914,28.57142857142857,,
2682,3052,5773,86748,166001555,453178.0,150206.0,-201.7043260588792,50.0,50.0,57830.78723404255,453178.0,6039478.0,,96,30844940.0,BUFFALO FINE ARTS ACADEMY,33.33333333333333,45.16129032258064,57.14285714285714,,
2684,3055,5785,88007,166076384,189060.5,326279.0,42.05557207175454,33.33333333333333,66.66666666666666,59647.67307692308,326279.0,3806079.0,HTTP://WWW.PROLITERACY.ORG/,55,13411984.0,PROLITERACY WORLDWIDE,50.0,66.66666666666666,50.0,,
