Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
24782,24782,732011,562569203,172940.0,0.0,-1.0,0.0,100.0,56954.907692307694,172940.0,14981216.0,WWW.CARMENHIGHSCHOOL.ORG,261,24006774.0,CARMEN HIGH SCHOOL OF SCIENCE ANDTECHNOLOGY INC,50.0,33.33333333333333,33.33333333333333,,,other
24784,24784,732077,562585698,0.0,156077.0,100.0,100.0,0.0,13599.983606557376,168151.0,1971352.0,UFCW1473.ORG,124,5548298.0,UNITED FOOD AND COMMERCIAL WORKERSLOCAL 1473,0.0,30.434782608695656,33.33333333333333,,0.0,other
24786,24786,732578,566000674,309507.6666666667,259325.8571428572,-19.350870012227688,70.0,30.0,54889.05925925926,481807.0,62023988.0,WWW.UNCLENOIR.ORG,1090,155762960.0,Lenoir Memorial Hospital Inc,0.0,27.27272727272727,30.76923076923077,,,hospital
24787,24787,732584,566001394,0.0,210038.5,100.0,100.0,0.0,56115.51724137931,263067.0,3674777.0,WWW.UNCPRESS.ORG,60,5679167.0,THE UNIVERSITY OF NORTH CAROLINA PRESSINC,33.33333333333333,56.25,40.0,,,college
24788,24788,732587,566001467,199170.0,292951.5,32.01263690406091,80.0,20.0,12789.322125813447,545508.0,14533707.0,IFBSOLUTIONS.ORG,932,11155465.0,WINSTON-SALEM INDUSTRIES FOR THEBLIND INC,20.0,40.0,25.0,,,other
24789,24789,732590,566001583,332166.3333333333,212314.75,-56.449956177483344,57.14285714285714,42.85714285714285,39979.4202247191,683866.0,19636600.0,WWW.RAVENSCROFT.ORG,452,36426897.0,RAVENSCROFT SCHOOL,40.0,53.333333333333336,42.85714285714285,0.0,,college
24790,24790,732622,566011568,0.0,224212.0,100.0,100.0,0.0,32332.715555555555,230524.0,7723285.0,WWW.CHARLOTTESYMPHONY.ORG,227,14331249.0,CHARLOTTE SYMPHONY ORCHESTRASOCIETY INC,0.0,50.0,20.0,,,other
24791,24791,732638,566017737,433369.5,839223.3888888889,48.36065036583757,56.25,43.75,76571.23856024534,2038125.0,969967411.0,WWW.WAKEMED.ORG,12423,1905941318.0,WakeMed,0.0,52.94117647058824,0.0,50.0,100.0,hospital
24797,24797,732804,566047874,0.0,219501.0,100.0,100.0,0.0,40634.32653061225,219501.0,4201665.0,WWW.TELCOCCU.ORG,99,16867383.0,TELCO COMMUNITY CREDIT UNION,33.33333333333333,28.57142857142857,,,,other
24798,24798,732825,566048494,223171.0,281906.25,20.83502937590068,80.0,20.0,50984.77777777778,344159.0,8233741.0,WWW.PACU.COM,140,18839833.0,PIEDMONT ADVANTAGE CREDIT UNION,60.0,40.0,14.285714285714285,,,other
24801,24801,732858,566049935,268251.0,224474.22222222225,-19.501917567372253,81.81818181818183,18.181818181818183,25645.14897360704,360053.0,46281749.0,WWW.WINGATE.EDU,1716,175018399.0,Wingate University,20.0,33.33333333333333,14.285714285714285,,,college
24803,24803,732948,566056582,302654.0,209596.0,-44.39874806771121,50.0,50.0,26465.3764832794,442114.0,27094654.0,WWW.EVERYAGE.ORG,937,47886613.0,EVERYAGE,40.0,25.0,62.5,66.66666666666666,,other
24811,24811,733605,566064186,213390.5,198504.0,-7.49934510135816,50.0,50.0,26778.96495327103,267602.0,12285186.0,HTTPS://SHARONTOWERS.ORG/,432,28589138.0,THE PRESBYTERIAN HOME AT CHARLOTTE INC,50.0,37.5,28.57142857142857,,,hospital
24813,24813,733622,566065129,156000.0,0.0,-1.0,0.0,100.0,31068.38341968912,156000.0,6152198.0,WWW.PARROTTACADEMY.ORG,194,8794153.0,ARENDELL PARROTT ACADEMY INC,0.0,64.28571428571429,33.33333333333333,,,college
24814,24814,733628,566065223,0.0,190659.0,100.0,100.0,0.0,24514.25218914185,223502.0,14378956.0,WWW.THEDAVISCOMMUNITY.ORG,573,28612890.0,CORNELIA NIXON DAVIS INC,0.0,27.27272727272727,0.0,,,other
24815,24815,733871,566075566,0.0,213910.0,100.0,100.0,0.0,31498.06048387097,213910.0,8025429.0,www.capefearacademy.org,249,15824056.0,Cape Fear Academy,100.0,50.0,20.0,,,college
24817,24817,733928,566076613,0.0,245036.0,100.0,100.0,0.0,24674.06989247312,245036.0,4834413.0,WWW.GASTONDAY.ORG,187,10422542.0,GASTON DAY SCHOOL INC,,55.55555555555556,66.66666666666666,,,college
24823,24823,734302,566093446,265187.5,251862.0,-5.290794165058643,50.0,50.0,2642.4550438596493,336167.0,3444018.0,WWW.COASTALENTERPRISESINC.ORG,916,9586335.0,COASTAL ENTERPRISES OF JACKSONVILLE INC,0.0,0.0,66.66666666666666,,,other
24826,24826,734623,570113065,302388.6666666667,220339.4,-37.23767363742785,62.5,37.5,-7348.038461538462,609544.0,862569.0,WWW.AIKENCO-OP.ORG,164,117100131.0,AIKEN ELECTRIC COOPERATIVE INC,40.0,33.33333333333333,20.0,,0.0,other
24827,24827,734633,570123093,271235.0,370153.6666666667,26.72367602284097,50.0,50.0,-3621.0552147239264,517891.0,743702.0,WWW.BEC.COOP,332,408085738.0,BERKELEY ELECTRIC COOPERATIVE INC,60.0,28.57142857142857,25.0,,,other
24828,24828,734634,570124487,238458.0,360492.0,33.85206883925302,50.0,50.0,78662.43421052632,360492.0,6577295.0,WWW.BLACKRIVER.COOP,78,78967679.0,BLACK RIVER ELECTRICCOOPERATIVE INC,60.0,16.666666666666664,50.0,100.0,,other
24829,24829,734635,570125510,334978.0,404251.25,17.13618696293456,66.66666666666666,33.33333333333333,-6836.5,527568.0,905988.0,,208,180062478.0,BLUE RIDGE ELECTRIC COOPERATIVEINC,40.0,0.0,20.0,,,other
24831,24831,734637,570128696,335360.5,173550.75,-93.23483188635024,66.66666666666666,33.33333333333333,-15187.470588235294,464676.0,590363.0,WWW.BROADRIVERELECTRIC.COM,57,54952591.0,BROAD RIVER ELECTRIC COOPERATIVEINC,0.0,16.666666666666664,50.0,,,other
24836,24836,734646,570147510,0.0,189001.2,100.0,100.0,0.0,27626.567567567567,233507.0,6055921.0,WWW.COUNTRYCLUBOFCHARLESTON.COM,190,12590239.0,COUNTRY CLUB OF CHARLESTON,0.0,0.0,33.33333333333333,0.0,,other
24837,24837,734653,570158355,0.0,246627.8333333333,100.0,100.0,0.0,-11289.43661971831,415937.0,678217.0,,77,54032743.0,EDISTO ELECTRIC COOPERATIVE INC,0.0,25.0,0.0,,,other
24838,24838,734657,570161235,203587.0,245324.0,17.013011364562782,83.33333333333334,16.666666666666664,-12118.012195121952,326776.0,436530.0,WWW.FAIRFIELD.COOP,88,79666610.0,FAIRFIELD ELECTRIC COOPERATIVE INC,20.0,28.57142857142857,0.0,,,other
24841,24841,734666,570173330,0.0,195816.2,100.0,100.0,0.0,14005.60606060606,275210.0,5600931.0,WWW.GCCSC.COM,335,16712012.0,GREENVILLE COUNTRY CLUB,0.0,30.0,28.57142857142857,,,other
24842,24842,734672,570184136,266676.5,277475.0,3.891701955131093,71.42857142857143,28.57142857142857,-6430.38219895288,512474.0,692525.0,,198,183800746.0,HORRY ELECTRIC COOPERATIVE INC,20.0,50.0,0.0,,0.0,other
24843,24843,734675,570187461,176034.0,0.0,-1.0,0.0,100.0,15321.1875,176034.0,1156590.0,,65,10623853.0,INTERNAT'L LONGSHOREMEN-ILA LOCAL 1422,66.66666666666666,,18.181818181818183,,,other
24844,24844,734681,570196563,746173.0,273257.6,-173.06578115302193,83.33333333333334,16.666666666666664,-7901.630872483221,746173.0,935118.0,WWW.LAURENSELECTRIC.COM,155,144172807.0,LAURENS ELECTRIC COOPERATIVE INC,0.0,16.666666666666664,40.0,,,other
24846,24846,734685,570201923,0.0,167223.8,100.0,100.0,0.0,-5428.0,345019.0,510439.0,WWW.LYNCHESRIVER.COM,65,53676919.0,LYNCHES RIVER ELECTRICCOOPERATIVE INC,0.0,33.33333333333333,25.0,,0.0,other
24847,24847,734688,570210417,308784.0,388360.25,20.49031794577329,66.66666666666666,33.33333333333333,-8797.465838509317,571715.0,754617.0,,167,148136586.0,MID-CAROLINA ELECTRIC COOPERATIVEATTN THERESA CREPES,40.0,33.33333333333333,0.0,,,other
24849,24849,734690,570214572,238516.3333333333,168076.0,-41.90981064121787,50.0,50.0,61972.88888888889,378389.0,4008557.0,WWW.MYRTLEBEACHAREACHAMBER.COM,51,59150520.0,MYRTLE BEACH AREA CHAMBER OF COMMERCE,,50.0,44.44444444444444,0.0,,other
24852,24852,734696,570221355,357150.5,662741.25,46.11011461863888,66.66666666666666,33.33333333333333,-9920.832167832168,1658855.0,1946587.0,WWW.PALMETTO.COOP,149,171925087.0,PALMETTO ELECTRIC COOPERATIVE INC,40.0,20.0,75.0,,,other
24853,24853,734700,570226427,0.0,158551.0,100.0,100.0,0.0,11979.294736842105,158551.0,1296584.0,WWW.THEPIEDMONTCLUB.ORG,96,3640470.0,PIEDMONT CLUB,,15.0,25.0,,,other
24854,24854,734701,570227800,0.0,330036.0,100.0,100.0,0.0,7316.05,330036.0,915320.0,WWW.POINSETTCLUB.ORG,81,5199103.0,POINSETT CLUB,,12.5,33.33333333333333,,,other
24859,24859,734715,570251155,0.0,274298.0,100.0,100.0,0.0,84577.42592592593,479024.0,5664373.0,WWW.SMCINS.COM,58,67035993.0,SOUTHERN MUTUAL CHURCH INSURANCE CO,,27.27272727272727,0.0,,,other
24861,24861,734718,570254875,197409.0,0.0,-1.0,0.0,100.0,4807.3775700934575,197409.0,2769356.0,WWW.SCSTATEFAIR.ORG,536,9715530.0,THE STATE AGRICULTURAL & MECHANICALSOCIETY OF SOUTH CAROLINA,0.0,14.285714285714285,50.0,,,other
24862,24862,734721,570263136,0.0,207419.5,100.0,100.0,0.0,-5905.568965517241,339453.0,487155.0,,62,45784852.0,TRI-COUNTY ELECTRICCOOPERATIVE INC,0.0,0.0,60.0,,0.0,other
24863,24863,734722,570274084,291833.0,233690.3333333333,-24.88021897924746,50.0,50.0,-8234.07438016529,393081.0,580247.0,HTTP://WWW.YORKELECTRIC.NET,127,132392701.0,YORK ELECTRIC COOPERATIVE INC,40.0,14.285714285714285,50.0,,,other
24867,24867,734757,570299350,203145.0,523820.2222222223,61.21856480870663,90.0,10.0,106469.6530612245,1338657.0,10134540.0,WWW.CEPCI.ORG,59,1335264173.0,CENTRAL ELECTRIC POWER COOPERATIVE INC,20.0,18.91891891891892,20.0,0.0,,other
24870,24870,734763,570314364,342438.5,173284.0,-97.61691789201542,33.33333333333333,66.66666666666666,44848.00692041522,506835.0,13819235.0,WWW.ASHLEYHALL.ORG,292,21119138.0,ASHLEY HALL FOUNDATION,,64.28571428571429,33.33333333333333,100.0,,other
24871,24871,734764,570314365,0.0,459424.0,100.0,100.0,0.0,44265.73226544623,459424.0,19803549.0,WWW.BENEDICT.EDU,438,72326986.0,BENEDICT COLLEGE,60.0,47.05882352941176,66.66666666666666,,,college
24873,24873,734769,570314374,172927.0,267098.1666666667,35.25713704511887,66.66666666666666,33.33333333333333,30076.65949367089,539443.0,25881931.0,WWW.CLAFLIN.EDU,799,90488927.0,CLAFLIN UNIVERSITY,60.0,17.647058823529413,30.76923076923077,0.0,,college
24874,24874,734771,570314378,212417.0,0.0,-1.0,0.0,100.0,40177.69565217391,212417.0,2984678.0,WWW.TUW.ORG,70,7714976.0,TRIDENT UNITED WAY,,39.02439024390244,60.0,,,other
24875,24875,734772,570314380,161102.0,0.0,-1.0,0.0,100.0,24050.77456647399,172431.0,17126442.0,WWW.CONVERSE.EDU,695,42193359.0,CONVERSE UNIVERSITY,,66.66666666666666,76.92307692307693,,,college
24876,24876,734780,570314396,267518.0,188954.0,-41.57837357240386,50.0,50.0,48725.98780487805,267518.0,4263049.0,WWW.UWAY.ORG,84,12356591.0,UNITED WAY OF THE MIDLANDS,100.0,35.483870967741936,60.0,,,other
24877,24877,734782,570314402,214410.0,278087.5,22.89836831932396,66.66666666666666,33.33333333333333,22343.434007134365,376156.0,19561413.0,WWW.LIMESTONE.EDU,844,58516588.0,LIMESTONE UNIVERSITY,50.0,34.61538461538461,0.0,100.0,,college
24878,24878,734783,570314404,171288.0,234299.3333333333,26.893517978426463,75.0,25.0,28397.88099808061,341229.0,15669482.0,,525,51709482.0,Newberry College,50.0,27.27272727272727,0.0,,,college
24879,24879,734784,570314406,258895.0,173781.0,-48.97773634632095,71.42857142857143,28.57142857142857,24335.62781954888,342243.0,27279803.0,www.ngu.edu,1071,70918977.0,North Greenville University,20.0,25.0,22.22222222222222,,,college
24880,24880,734785,570314408,171283.2,239372.2,28.44482358435942,50.0,50.0,30312.938076416336,335370.0,25060797.0,WWW.PRESBY.EDU,769,88923776.0,PRESBYTERIAN COLLEGE,40.0,22.22222222222222,62.5,0.0,,college
24881,24881,734793,570314422,0.0,271311.5555555556,100.0,100.0,0.0,35582.78429602888,621455.0,41867529.0,WWW.WOFFORD.EDU,1117,131734869.0,WOFFORD COLLEGE,0.0,28.57142857142857,0.0,,,college
24882,24882,734795,570314424,187645.0,258826.5,27.50162753813849,66.66666666666666,33.33333333333333,11363.316683316683,316921.0,12079978.0,WWW.YMCAGREENVILLE.ORG,1004,23772674.0,YMCA OF GREENVILLE,,43.75,33.33333333333333,,,other
24883,24883,734796,570314425,0.0,259829.0,100.0,100.0,0.0,6755.83394160584,259829.0,3962026.0,WWW.SPARTANBURGYMCA.ORG,549,10082638.0,YOUNG MENS CHRISTIAN ASSOCIATION of Greater Spartanburg,,48.07692307692308,10.0,,,other
24884,24884,734797,570314427,0.0,183466.0,100.0,100.0,0.0,11463.31746031746,183466.0,905655.0,WWW.BLUERIDGECOUNCIL.ORG,64,3090365.0,BLUE RIDGE COUNCIL INCBOY SCOUTS OF AMERICA,,20.967741935483872,0.0,,,other
24885,24885,734801,570314433,153225.0,0.0,-1.0,0.0,100.0,44126.85,153225.0,2800836.0,WWW.GSSC-MM.ORG,61,5082843.0,GIRL SCOUTS OF SOUTH CAROLINA-MOUNTAINS TO MIDLANDS INC,,73.07692307692307,50.0,,,other
24886,24886,734810,570314465,0.0,163592.0,100.0,100.0,0.0,6723.760445682451,163592.0,2577422.0,WWW.ANDERSONAREAYMCA.ORG,360,6715491.0,YOUNG MENS CHRISTIAN ASSOCIATION OFANDERSON SOUTH CAROLINA,,26.923076923076923,,,,other
24889,24889,734819,570324906,305343.75,212648.8571428572,-43.59059065851015,63.63636363636363,36.36363636363637,25936.625,671058.0,42756066.0,www.andersonuniversity.edu,1555,130183026.0,Anderson University,40.0,16.666666666666664,40.0,0.0,,college
