Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
19863,19863,583972,421349210,0.0,193050.0,100.0,100.0,0.0,25124.598639455784,193050.0,7579682.0,WWW.REACHFORYOURPOTENTIAL.ORG,295,10140331.0,REACH FOR YOUR POTENTIAL INC,,28.57142857142857,33.33333333333333,,0.0,college
19865,19865,584045,421352902,0.0,167927.0,100.0,100.0,0.0,59750.55555555556,167927.0,8772007.0,WWW.ICALLIANCES.ORG,145,13422379.0,INSTITUTE FOR COMMUNITY ALLIANCES,100.0,100.0,20.0,,,other
19868,19868,584141,421358032,173792.0,0.0,-1.0,0.0,100.0,47789.02,173792.0,2563243.0,WWW.TPQC.ORG,51,10287587.0,THE PROJECT OF THE QUAD CITIESINC,,50.0,66.66666666666666,,,other
19872,19872,584429,421374894,303881.25,326247.1666666667,6.855512921440448,60.0,40.0,59416.52356020943,370882.0,25870120.0,WWW.SLANDCHC.COM,392,47434658.0,SIOUXLAND COMMUNITY HEALTH CENTER,20.0,66.66666666666666,28.57142857142857,50.0,,hospital
19873,19873,584488,421377412,175589.0,244596.0,28.212644524031464,66.66666666666666,33.33333333333333,24880.66222222222,296028.0,17459228.0,WWW.BALANCEAUTISM.ORG,678,24798775.0,BALANCE AUTISM,66.66666666666666,50.0,33.33333333333333,,,other
19875,19875,584507,421378565,180444.0,233342.0,22.669729410050486,80.0,20.0,55311.20754716981,432031.0,4045306.0,WWW.MIDLANDPOWER.COOP,58,53511137.0,MIDLAND POWER COOPERATIVE,20.0,8.333333333333332,33.33333333333333,,,other
19880,19880,585099,421412375,0.0,171744.0,100.0,100.0,0.0,22501.98561151079,171744.0,6427296.0,WWW.COTTAGEGROVEPLACE.COM,279,16665805.0,COTTAGE GROVE PLACE,,9.090909090909092,0.0,,,other
19882,19882,585124,421414092,240057.57142857145,225037.0,-6.674711904518555,12.5,87.5,75340.08612440192,391247.0,17651518.0,WWW.IOWADONORNETWORK.ORG,217,34026978.0,IOWA DONOR NETWORK,100.0,50.0,66.66666666666666,,,hospital
19884,19884,585186,421418132,173751.0,139618.0,-24.447420819665087,50.0,50.0,48668.88571428572,173751.0,7127013.0,WWW.LORINGHOSPITAL.ORG,142,18194178.0,LORING HOSPITAL,50.0,20.0,50.0,,,hospital
19892,19892,585627,421444335,0.0,205867.0,100.0,100.0,0.0,23668.653846153848,205867.0,6359717.0,WWW.MYEP.US,261,8190663.0,MAYOR'S YOUTH EMPOWERMENT PROGRAM,,42.85714285714285,25.0,0.0,,other
19899,19899,585956,421463736,215130.25,0.0,-1.0,0.0,100.0,35933.51867219917,391732.0,18180477.0,WWW.ORCHARDPLACE.ORG,486,22024052.0,ORCHARD PLACE,100.0,30.0,66.66666666666666,,,other
19901,19901,586008,421466508,196324.75,0.0,-1.0,0.0,100.0,51472.704545454544,243950.0,5314897.0,WWW.ALLCAREHEALTHCENTER.ORG,92,10863743.0,ALL CARE HEALTH CENTER,100.0,33.33333333333333,90.0,,,hospital
19902,19902,586031,421467496,152630.0,0.0,-1.0,0.0,100.0,22582.01438848921,152630.0,3291530.0,,140,4486670.0,PRAIRIE VIEW LEASING,,14.285714285714285,66.66666666666666,100.0,,other
19904,19904,586070,421470935,230175.0,637710.4,63.90603007258468,62.5,37.5,40712.37583892617,342560.0,13136420.0,WWW.MERCYONE.ORG/NEWTON/,306,40132461.0,MERCY MEDICAL CENTER - NEWTON,40.0,25.0,42.85714285714285,,,hospital
19907,19907,586192,421478611,156029.0,0.0,-1.0,0.0,100.0,5738.575862068966,156029.0,1820216.0,WWW.YMCA-YWCA.ORG,291,4193743.0,MARSHALLTOWN YOUNG MEN'S CHRISTIANASSOCIATION-YWCA,,54.54545454545454,50.0,,,other
19910,19910,586337,421487967,375384.5714285714,370417.2,-1.3410207270535517,41.66666666666667,58.333333333333336,59602.823376623375,242008.0,24093128.0,WWW.UNITYPOINT.ORG/ANAMOSA,397,47904266.0,ST LUKE'SJONES REGIONAL MEDICAL CENTER,80.0,57.14285714285714,40.0,,0.0,hospital
19912,19912,586365,421489471,243841.25,274573.0,11.192560812607212,42.85714285714285,57.14285714285714,63967.30612244898,358193.0,17471074.0,WWW.RIVERHILLSHEALTH.ORG,252,27922408.0,RIVER HILLS COMMUNITY HEALTH CENTERINC,60.0,83.33333333333334,57.14285714285714,,,hospital
19923,19923,586780,421512992,0.0,236305.0,100.0,100.0,0.0,44706.16470588235,236305.0,4036329.0,WWW.HOPEIOWA.ORG,86,18458920.0,HOPE MINISTRIES,33.33333333333333,50.0,20.0,,,other
19927,19927,587065,421527584,290156.75,296887.8,2.2672033003713823,55.55555555555556,44.44444444444444,66973.09947643979,363401.0,15436928.0,CHCSEIA.COM,200,29368531.0,COMMUNITY HEALTH CENTERS OF SOUTHEASTERN IOWAINC,40.0,66.66666666666666,25.0,50.0,,hospital
19928,19928,587082,421529394,284446.0,193317.75,-47.1391012982512,66.66666666666666,33.33333333333333,84498.6909090909,345456.0,5989591.0,WWW.CARINGBRIDGE.ORG,61,11195292.0,CARINGBRIDGE,60.0,62.5,80.0,0.0,,other
19929,19929,587153,421544637,0.0,190054.0,100.0,100.0,0.0,44822.47540983607,190054.0,2924225.0,www.woodlawnschool.org,62,4120656.0,Woodlawn School,,57.14285714285714,20.0,,,college
