Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
39641,39641,1607730,850277138,0.0,231510.0,100.0,100.0,0.0,57749.72881355932,231510.0,3638744.0,WWW.UWCNM.ORG,60,18629053.0,UNITED WAY OF NORTH CENTRAL NEWMEXICO FKA UNITED WAY OF CENTRAL NM,,65.71428571428571,62.5,,,other
39642,39642,1607735,850278525,179702.0,0.0,-1.0,0.0,100.0,33205.22754491018,179702.0,5724975.0,WWW.RRFB.ORG,168,120843441.0,ROADRUNNER FOOD BANK INC,100.0,38.46153846153847,83.33333333333334,,,other
39643,39643,1607771,850282570,218120.66666666663,0.0,-1.0,0.0,100.0,,0.0,10308675.0,WWW.LAVIDALLENA.COM,353,31265301.0,LA VIDA LLENA,0.0,25.0,66.66666666666666,,,other
39646,39646,1607863,850289839,394892.2,326394.75,-20.986075909615582,44.44444444444444,55.55555555555556,69380.168,530717.0,37970124.0,HOLYCROSSMEDICALCENTER.ORG,509,91459696.0,TAOS HEALTH SYSTEMS INC,40.0,42.85714285714285,75.0,100.0,,hospital
39647,39647,1607894,850292834,232308.3333333333,259328.2,10.419177963162769,62.5,37.5,41182.310231023104,290889.0,14471806.0,WWW.HMS-NM.ORG,311,25217740.0,HIDALGO MEDICAL SERVICES,20.0,28.57142857142857,57.14285714285714,,,hospital
39649,39649,1607963,850299625,0.0,167654.0,100.0,100.0,0.0,11711.576576576575,167654.0,1467639.0,HTTP://SANJUANCOUNTRYCLUB.ORG,112,2693951.0,SAN JUAN COUNTRY CLUB INC,0.0,50.0,0.0,,,other
39651,39651,1608204,850313268,303398.0,350346.25,13.40052876261698,36.36363636363637,63.63636363636363,44498.37355584082,633807.0,38189404.0,WWW.RMCH.ORG,790,83670311.0,Rehoboth McKinley ChristianHealth Care Services,60.0,33.33333333333333,33.33333333333333,66.66666666666666,,hospital
39652,39652,1608415,850325494,229809.0,274635.6666666667,16.32223054301032,60.0,40.0,71260.35443037975,526656.0,8196618.0,HTTP://WWW.SANTAFE.EDU,89,57773982.0,SANTA FE INSTITUTE,60.0,14.814814814814811,33.33333333333333,50.0,,other
39656,39656,1608632,850346325,197514.6,259162.0,23.787206457736858,28.57142857142857,71.42857142857143,65126.98039215686,318462.0,11470325.0,WWW.HOMEWISE.ORG,160,27730929.0,HOMEWISE INC,40.0,55.55555555555556,66.66666666666666,,,other
39660,39660,1608747,850354965,160111.0,164874.5,2.8891672150635785,66.66666666666666,33.33333333333333,82627.86538461539,169440.0,4786509.0,WWW.CAC.ORG,55,12835886.0,CENTER FOR ACTION AND CONTEMPLATION,60.0,60.0,50.0,,,other
39661,39661,1608924,850368993,206448.5,208259.0,0.8693501841457032,33.33333333333333,66.66666666666666,40480.140625,210827.0,5802614.0,www.abqhch.org,131,8408602.0,Albuquerque Health Care for theHomeless Inc,100.0,50.0,40.0,100.0,0.0,hospital
39663,39663,1609149,850383322,166622.5,163415.0,-1.962794113147508,33.33333333333333,66.66666666666666,12104.923416789396,168487.0,8715903.0,,682,9733666.0,INDEPENDENT LIVING RESOURCE CENTER,100.0,,80.0,,,other
39666,39666,1609331,850395073,153868.0,0.0,-1.0,0.0,100.0,45244.3355704698,153868.0,6895274.0,WWW.NAVAJOPREP.COM,150,9309197.0,NAVAJO PREPARATORY SCHOOL INC,,50.0,50.0,,,college
