Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
22500,22500,684602,521697917,0.0,170343.0,100.0,100.0,0.0,45413.236363636366,170343.0,5165799.0,WWW.BBIDC.ORG,111,8429912.0,BRIGHT BEGINNINGS INC,50.0,58.333333333333336,50.0,,,other
22501,22501,684622,521699641,260612.0,202598.0,-28.63503094798567,90.0,10.0,53705.857142857145,260612.0,5467463.0,WWW.IWP.EDU,73,13368680.0,THE INSTITUTE OF WORLD POLITICS,0.0,18.75,14.285714285714285,,,other
22514,22514,684736,521706852,232753.5,230063.6,-1.169198430347084,55.55555555555556,44.44444444444444,90082.58928571428,395857.0,7125957.0,WWW.PYXERAGLOBAL.ORG,65,13480980.0,PYXERA GLOBAL INC,60.0,58.333333333333336,40.0,,,other
22519,22519,684810,521710891,365155.25,535097.1666666666,31.75907615532755,60.0,40.0,30313.864030858243,178847.0,31614324.0,WWW.ACTSRETIREMENT.ORG,1047,61949797.0,INTEGRACE INC,20.0,22.22222222222222,42.85714285714285,,,other
22527,22527,684928,521722088,1053653.25,816035.75,-29.118515947371176,50.0,50.0,,0.0,4981818.0,WWW.LUMINISHEALTH.ORG,89,4800374.0,LUMINIS HEALTH PATHWAYS INC,100.0,100.0,66.66666666666666,,33.33333333333333,hospital
22531,22531,684966,521725021,187224.0,0.0,-1.0,0.0,100.0,30560.760416666668,187224.0,3121057.0,WWW.FLYINGCOLORSOFSUCCESS.ORG,97,4543438.0,FLYING COLORS OF SUCCESS INC,,33.33333333333333,40.0,,,other
22536,22536,685023,521729566,198931.5,179783.5,-10.650588068426746,50.0,50.0,36400.18237082067,211691.0,12733090.0,WWW.THESANTEGROUP.ORG,333,16566207.0,THE AFFILIATED SANTE GROUP,80.0,16.666666666666664,57.14285714285714,,,hospital
22537,22537,685032,521730021,0.0,177387.0,100.0,100.0,0.0,77607.34210526316,177387.0,6075545.0,WWW.AOHDC.ORG,77,9994026.0,ACADEMY OF HOPEADULT PUBLIC CHARTER SCHOOL,,73.33333333333333,50.0,,,college
22540,22540,685058,521732096,0.0,203813.0,100.0,100.0,0.0,33452.79230769231,203813.0,4552676.0,WWW.HEADINJURYREHAB.ORG,131,4884641.0,HEAD INJURY REHABILITATION & REFERRAL SE,,66.66666666666666,33.33333333333333,,,hospital
22545,22545,685107,521735674,191856.0,156505.0,-22.5877767483467,50.0,50.0,36246.31196581197,191856.0,8829998.0,HTTPS://MCCH.NET,236,16960514.0,THE MONTGOMERY COUNTY COALITION FORTHE HOMELESS INC,100.0,33.33333333333333,40.0,,,other
22546,22546,685117,521736533,313692.1111111111,814605.0,61.49150679027122,10.0,90.0,76117.4479638009,814605.0,20459790.0,WWW.INFINITELEGACY.ORG,231,52889577.0,TRANSPLANT RESOURCE CENTEROF MARYLAND INC,100.0,40.0,57.14285714285714,100.0,,hospital
22548,22548,685159,521739443,192631.0,176048.5,-9.419279346316497,80.0,20.0,83063.56363636363,194226.0,5465321.0,WWW.POGO.ORG,60,8536679.0,PROJECT ON GOVERNMENT OVERSIGHT INC,40.0,40.0,80.0,,,other
