Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
14180,16376,37875,1457014,800369895,211844.25,182573.66666666663,-16.032204352215825,42.85714285714285,57.14285714285714,52450.33802816901,275513.0,5119072.0,WWW.BLUESTARFAM.ORG,78,11402884.0,BLUE STAR FAMILIES INC,50.0,57.14285714285714,60.0,,
14182,16380,37892,1458858,800587086,255787.0,183869.5,-39.11333853629884,80.0,20.0,65775.91379310345,255787.0,4806268.0,WWW.GARYSINISEFOUNDATION.ORG,63,58070139.0,GARY SINISE FOUNDATION,40.0,50.0,20.0,0.0,
14183,16382,37894,1459181,800621047,0.0,381552.0,100.0,100.0,0.0,21188.070707070707,381552.0,2479171.0,WWW.GCSRR.ORG,100,5216087.0,GRACE CHRISTIAN SCHOOL OF CYPRESSCALIFORNIA,,25.0,100.0,,
14184,16383,37896,1459245,800627614,234046.0,204585.0,-14.400371483735366,50.0,50.0,13068.40594059406,234046.0,1758540.0,www.ifoster.org,103,10178724.0,iFoster Inc,,66.66666666666666,25.0,,
14186,16385,37908,1461329,800867356,171387.0,190204.5,9.893299054438776,66.66666666666666,33.33333333333333,54815.71153846154,192122.0,3402213.0,www.waterfrontparkseattle.org,55,21501273.0,Friends of Seattle Waterfront,66.66666666666666,55.00000000000001,25.0,33.33333333333333,
14187,16387,37913,1462048,800968840,161880.0,0.0,-1.0,0.0,100.0,17899.635416666668,161880.0,1880245.0,https://www.rfcecenter.com/,97,3696067.0,ROSE FAMILY CREATIVE EMPOWERMENT CENTERINC,,,50.0,,
14188,16388,37918,1462163,810135783,252688.0,341491.0,26.004492065676693,66.66666666666666,33.33333333333333,95532.01142857142,546167.0,19525112.0,WWW.FLATHEADELECTRIC.COM,184,130777955.0,FLATHEAD ELECTRIC COOPERATIVE INC,40.0,16.666666666666664,28.57142857142857,,
14189,16389,37925,1462233,810169635,194746.5,207589.25,6.186616118127504,50.0,50.0,70738.546875,235924.0,6136610.0,WWW.MFPE.ORG,72,8276909.0,MONTANA FEDERATION OF PUBLIC EMPLOYEES,60.0,57.14285714285714,44.44444444444444,,
14190,16390,37930,1462283,810211565,237516.0,261444.0,9.152246752650663,83.33333333333334,16.666666666666664,-16332.115384615385,415515.0,695466.0,YVEC.COM,58,40035298.0,YELLOWSTONE VALLEY ELECTRICCOOPERATIVE INC,0.0,0.0,16.666666666666664,,
14191,16391,37937,1462305,810218593,0.0,206077.5,100.0,100.0,0.0,14051.86153846154,371592.0,3063207.0,WWW.HCELECTRIC.COM,136,18033515.0,HILL COUNTY ELECTRIC COOPERATIVE INC,0.0,0.0,25.0,,
14194,16394,37942,1462342,810228559,0.0,168995.0,100.0,100.0,0.0,11003.610619469027,168995.0,2655811.0,www.yellowstonecc.com,227,5368324.0,Yellowstone Country Club,0.0,12.5,0.0,,
14195,16395,37945,1462347,810229386,0.0,152438.0,100.0,100.0,0.0,7027.36220472441,152438.0,2829863.0,WWW.BILLINGSYMCA.ORG,382,5997942.0,BILLINGS FAMILY YMCA INC,,16.666666666666664,66.66666666666666,,
14200,16400,37950,1462376,810232125,319907.0,160889.66666666666,-98.83626253188004,75.0,25.0,16365.892824287028,319907.0,36382027.0,ESGW.ORG,2178,88234000.0,EASTERSEALS - GOODWILLNORTHERN ROCKY MOUNTAIN INC,40.0,62.5,42.85714285714285,,
14206,16406,37958,1462428,810243702,178214.0,269257.375,33.812769288120705,88.88888888888889,11.11111111111111,-2505.578571428572,491812.0,1981492.0,WWW.3RIVERS.NET,149,57114065.0,3 RIVERS TELEPHONE COOPERATIVE INC,20.0,14.285714285714285,20.0,0.0,
14209,16409,37962,1462445,810247124,195889.5,173217.0,-13.089073243388352,50.0,50.0,47288.0546875,230328.0,6791084.0,HTTP://WWW.VALLEYFCU.COM/,132,18570812.0,VALLEY FINANCIAL CREDIT UNION,100.0,50.0,50.0,0.0,
14210,16410,37964,1462449,810247706,189558.0,308529.0,38.56071876549692,50.0,50.0,31280.19806763285,308529.0,13448089.0,WWW.ILCORP.ORG,416,25428001.0,IMMANUEL LUTHERAN COMMUNITIES,60.0,55.55555555555556,28.57142857142857,,
14211,16411,37965,1462458,810250283,0.0,159502.0,100.0,100.0,0.0,12643.209677419354,159502.0,7214413.0,bridgerbowl.com,559,17478314.0,BRIDGER BOWL,,40.0,0.0,,
14213,16413,37967,1462490,810262019,0.0,256062.0,100.0,100.0,0.0,41418.71118012422,256062.0,13592887.0,WWW.YBGR.ORG,323,21158847.0,YELLOWSTONE BOYS & GIRLS RANCH,,37.5,33.33333333333333,,
14216,16416,37973,1462558,810288768,171641.0,206518.0,16.88811629010546,50.0,50.0,21360.22983870968,206518.0,16270170.0,www.stjohnsunited.org,746,31887002.0,St John's Lutheran Ministries Inc,80.0,50.0,42.85714285714285,,
14220,16420,37983,1462719,810307201,190941.0,199039.0,4.068549379769794,50.0,50.0,69419.4918032787,199039.0,4624569.0,www.plannedparenthood.org/montana/,63,13107416.0,Intermountain Planned Parenthood,100.0,75.0,83.33333333333334,,
14222,16422,37985,1462790,810343791,242460.66666666663,163772.33333333334,-48.04739099196647,50.0,50.0,77102.43103448275,346588.0,10162581.0,WWW.MPQHF.COM,122,14289104.0,MOUNTAIN-PACIFIC QUALITY HEALTHFOUNDATION,60.0,40.0,50.0,,
14223,16423,37987,1462809,810347366,0.0,55000.0,100.0,100.0,0.0,22852.39743589744,55000.0,3619974.0,WWW.REACHINC.ORG,157,4523039.0,REACH INC,,33.33333333333333,75.0,,
14227,16427,37992,1462875,810360391,203928.0,208442.0,2.1655904280327385,50.0,50.0,29005.392344497606,236232.0,31135375.0,AWARE-INC.ORG,1049,44186362.0,AWARE INC,66.66666666666666,33.33333333333333,71.42857142857143,,
14228,16429,37997,1463008,810370219,216699.0,0.0,-1.0,0.0,100.0,42080.26829268293,216699.0,3667281.0,WWW.BOYDANDREW.COM,83,6672393.0,BOYD ANDREW COMMUNITY SERVICES,0.0,16.666666666666664,50.0,,
14237,16438,38014,1463674,810413419,0.0,311161.0,100.0,100.0,0.0,32129.57877813505,311161.0,20295759.0,WWW.CCCSCORP.COM,623,30258061.0,COMMUNITY COUNSELING & CORRECTIONAL SERV,,16.666666666666664,16.666666666666664,,
14238,16440,38019,1463904,810420653,475448.3333333333,708022.6,32.848424141639924,62.5,37.5,56544.07352941176,165722.0,11700713.0,LOGAN.ORG/HEALTH/LOCATIONS/BRENDAN-HOUSE,212,13118597.0,NORTHWEST HORIZONS INC,40.0,45.83333333333333,0.0,,
14243,16445,38031,1464419,810457323,0.0,163918.0,100.0,100.0,0.0,19458.272069464543,163918.0,13609584.0,WWW.YOUTHDYNAMICS.ORG,692,20394290.0,YOUTH DYNAMICS INC,,57.14285714285714,25.0,,
14244,16446,38033,1464489,810460814,167469.0,0.0,-1.0,0.0,100.0,26638.50710900474,167469.0,5788194.0,MDSCMT.ORG,212,7517604.0,MISSOULA DEVELOPMENTAL SERVICE CORP,,50.0,88.88888888888889,,
14245,16447,38035,1464601,810467431,0.0,156296.0,100.0,100.0,0.0,14331.80737704918,156296.0,7150218.0,WWW.MTCORPS.ORG,489,10116488.0,MONTANA CONSERVATION CORPS INC,,46.66666666666666,50.0,,
14248,16450,38044,1464935,810488326,0.0,208000.0,100.0,100.0,0.0,23602.676470588234,208000.0,4220455.0,www.newdayranch.com,171,6703112.0,New Day Inc,,100.0,33.33333333333333,,
14250,16452,38046,1465056,810497313,183074.0,0.0,-1.0,0.0,100.0,15449.661654135338,183074.0,6347489.0,,400,6955187.0,CAPITAL OPPORTUNITIES INC,,,40.0,,
14252,16454,38051,1465532,810524959,0.0,250141.66666666663,100.0,100.0,0.0,17456.119133574008,334445.0,5585770.0,IRONHORSEGOLFCLUB.COM,280,9451955.0,IRON HORSE GOLF CLUB INC,25.0,16.666666666666664,0.0,0.0,
14254,16456,38055,1465967,810541893,224034.66666666663,199924.0,-12.05991610145188,40.0,60.0,58962.56603773585,264509.0,4196968.0,WWW.AMERICANPRAIRIE.ORG,58,63644878.0,AMERICAN PRAIRIE FOUNDATION,100.0,50.0,40.0,33.33333333333333,
14258,16461,38063,1466426,810588837,202183.0,220743.8571428572,8.408323286135769,63.63636363636363,36.36363636363637,45759.540453074434,266389.0,16493637.0,HTTP://WWW.SEIU775.ORG,320,49781234.0,SERVICE EMPLOYEES INTERNATIONAL UNIONLOCAL 775,80.0,86.11111111111111,0.0,,
14259,16462,38068,1466577,810609831,256821.0,163326.0,-57.244406891738,20.0,80.0,58692.71841155235,386446.0,33706376.0,WWW.COLUMBIACARE.ORG,559,50994814.0,COLUMBIACARE SERVICES INC,41.66666666666667,75.0,0.0,100.0,
14260,16463,38074,1466892,810650830,206261.0,261339.5,21.07545931632991,66.66666666666666,33.33333333333333,5886.254617414248,316418.0,9652502.0,,1519,11109204.0,DePaul Services Inc,0.0,,,50.0,
14261,16465,38077,1467034,810668995,0.0,206227.0,100.0,100.0,0.0,13634.40127388535,206227.0,2346828.0,MIFAMILIAVOTA.ORG,158,7479479.0,MI FAMILIA VOTA,,50.0,50.0,,
14262,16466,38079,1467122,810684291,160516.0,324097.0,50.4728522633656,50.0,50.0,,0.0,2717140.0,HTTP://WWW.SOMMERSETNEIGHBORHOOD.COM,89,4175713.0,SOMMERSET NEIGHBORHOOD INC,0.0,,50.0,,
14263,16467,38082,1467397,810717938,0.0,223801.0,100.0,100.0,0.0,50826.10294117647,223801.0,3679976.0,WWW.CROSSTOWNHIGH.ORG,69,7299080.0,CROSSTOWN HIGH SCHOOL INC,,44.44444444444444,25.0,,
14265,16471,38095,1468436,810849491,214550.0,329769.5,34.93940464475945,66.66666666666666,33.33333333333333,,0.0,1860783.0,WWW.SAFY.ORG,51,3375948.0,SPECIALIZED ALTERNATIVES FOR FAMILIES &YOUTH OF COLORADO INC,,57.14285714285714,66.66666666666666,,
14266,16472,38096,1468446,810851473,181071.0,214507.0,15.58737010913397,50.0,50.0,24149.703703703704,214507.0,2351704.0,BGCMLA.ORG,83,4928208.0,BOYS & GIRLS CLUBS OF METROLOS ANGELES,100.0,36.84210526315789,33.33333333333333,,
14270,16476,38103,1468930,810919786,258833.0,0.0,-1.0,0.0,100.0,27876.590909090908,258833.0,2098688.0,ONELIFECOUNSELINGCENTER.COM,67,5540391.0,ONE LIFE COUNSELING CENTER,,50.0,60.0,,
14271,16477,38108,1469311,810983392,179971.0,0.0,-1.0,0.0,100.0,25504.0,179971.0,4158595.0,WWW.MOODYCHILDHOODCENTER.ORG,157,4622535.0,MOODY EARLY CHILDHOOD CENTER,,50.0,75.0,100.0,
14272,16478,38109,1469432,811001375,0.0,320324.0,100.0,100.0,0.0,,0.0,1022918.0,www.hga.org/municipal-golf/,62,3027032.0,Houston Municipal Golf Association Inc,,33.33333333333333,25.0,,
14274,16480,38116,1470111,811095651,173973.0,239035.0,27.21860815361767,50.0,50.0,59782.181818181816,239035.0,4358632.0,www.knkx.org,68,10102948.0,Pacific Public Media,66.66666666666666,42.85714285714285,25.0,,
14275,16481,38118,1470178,811106879,0.0,219032.0,100.0,100.0,0.0,18741.050420168067,219032.0,2449217.0,WWW.BONNETSPRINGSPARK.COM,120,52422835.0,BONNET SPRINGS PARK INC,,50.0,14.285714285714285,,
14276,16483,38127,1471991,811415662,165431.0,0.0,-1.0,0.0,100.0,67710.25862068965,165431.0,4092626.0,HTTPS://WWW.CAREERWISECOLORADO.ORG/,59,8219963.0,CAREERWISE COLORADO,50.0,60.0,37.5,,
14277,16485,38134,1472853,811563572,0.0,87175.0,100.0,100.0,0.0,24441.2039800995,87175.0,9912539.0,,403,13861627.0,McCall's Community Homes Inc,,60.0,40.0,,
14278,16486,38138,1473329,811653329,0.0,179792.0,100.0,100.0,0.0,26667.945,179792.0,5513381.0,WWW.WELLNESSTOGETHER.ORG,201,5855889.0,WELLNESS TOGETHER,,100.0,0.0,,
14279,16488,38140,1473425,811668428,184228.0,0.0,-1.0,0.0,100.0,50603.92473118279,165425.0,5180349.0,PUEBLONUEVO.ORG,97,9536698.0,PUEBLO NUEVO EDUCATION ANDDEVELOPMENT GROUP,80.0,66.66666666666666,50.0,,
14280,16489,38141,1473434,811669175,372553.8333333333,571626.1111111111,34.82560959135099,60.0,40.0,102869.13815789472,879777.0,23016067.0,WWW.CZBIOHUB.ORG,167,10314755.0,CHAN ZUCKERBERG BIOHUB INC,60.0,20.0,20.0,60.0,
14282,16492,38148,1474338,811818317,224933.0,0.0,-1.0,0.0,100.0,19780.0,224933.0,1550193.0,WWW.CROSSCUTMT.ORG,68,2797644.0,CROSSCUT MOUNTAIN SPORTS CENTER,,33.33333333333333,20.0,,
14283,16494,38164,1476831,812328759,160000.0,0.0,-1.0,0.0,100.0,53420.11594202898,160000.0,3845988.0,WWW.THELITTLEMARKET.COM,70,6391735.0,THE LITTLE MARKET INC,,100.0,100.0,,
14284,16496,38173,1477410,812453820,0.0,194442.0,100.0,100.0,0.0,50099.86538461538,219946.0,2994077.0,PASSAGESISRAEL.ORG,54,7060714.0,PASSAGES AMERICA ISRAEL INC,40.0,100.0,0.0,0.0,
14285,16497,38181,1478164,812585207,155153.0,0.0,-1.0,0.0,100.0,37474.29508196721,155153.0,2441085.0,WWW.SPRINGSCS.ORG,62,4992743.0,CITRUS SPRINGS CHARTER SCHOOL INC,,,66.66666666666666,,
14287,16500,38192,1479353,812774292,275108.0,376530.0,26.93596791756301,50.0,50.0,6511.236669784846,530566.0,8263788.0,WWW.DICKIESARENA.COM,1073,62812893.0,MULTIPURPOSE ARENA FORT WORTH,50.0,28.57142857142857,50.0,66.66666666666666,
14290,16504,38204,1480650,812951897,383119.6666666667,359520.5,-6.564067046709905,40.0,60.0,,0.0,4629882.0,,63,7634323.0,VIAMONTE SENIOR LIVING 1 INC,,33.33333333333333,40.0,50.0,
14292,16506,38210,1481284,813047762,207081.66666666663,220792.875,6.209986773048425,72.72727272727273,27.27272727272727,98729.09090909093,294902.0,7817688.0,WWW.VISITSANANTONIO.COM,66,19813577.0,VISIT SAN ANTONIO INC,20.0,42.10526315789473,25.0,50.0,
14295,16509,38223,1482500,813243887,0.0,151324.0,100.0,100.0,0.0,6616.505263157895,151324.0,779892.0,bontonfarms.org,96,6924960.0,BONTON ENTERPRISES,,0.0,33.33333333333333,,
14299,16517,38255,1486969,813860640,176668.0,0.0,-1.0,0.0,100.0,26889.593596059112,176668.0,11093843.0,WWW.SLAMTAMPA.COM,407,25153035.0,SLAM FLORIDA INC,100.0,0.0,33.33333333333333,,
14300,16518,38262,1487670,813949146,236117.5,281520.4,16.12774775824417,71.42857142857143,28.57142857142857,131291.06818181818,391870.0,7656644.0,www.newmeridiancorp.org,51,20374244.0,New Meridian Corporation,20.0,25.0,50.0,,
14302,16520,38273,1488658,814078510,182898.5,258700.5,29.301064358205725,75.0,25.0,-12331.9375,544198.0,931445.0,WWW.FREESTATE.COOP,88,43505372.0,FREESTATE ELECTRIC COOPERATIVE INC,20.0,0.0,28.57142857142857,,
14303,16521,38275,1488719,814086218,163199.0,197340.0,17.300597952771867,25.0,75.0,63774.50279329609,197340.0,12102573.0,www.impactps.org,183,23034096.0,Impact Public Schools,100.0,100.0,72.72727272727273,,
14304,16522,38281,1489617,814204119,185416.75,185849.3333333333,0.2327602287157391,42.85714285714285,57.14285714285714,70699.14285714286,245800.0,5258367.0,http://panoramaglobal.org,63,43110179.0,Panorama Global,,50.0,33.33333333333333,,
14308,16526,38288,1490974,814389177,217811.5,250960.0,13.208678673892257,40.0,60.0,37162.99441340782,294000.0,15615061.0,www.onesharehealth.com,368,124717803.0,OneShare Health LLC,60.0,60.0,50.0,,
14309,16528,38313,1495133,814974774,0.0,180769.0,100.0,100.0,0.0,32220.07619047619,180769.0,3563877.0,MSAQUARIUM.ORG,106,7574411.0,MISSISSIPPI AQUARIUM,,16.666666666666664,33.33333333333333,,
14311,16532,38335,1498409,816001486,156015.0,0.0,-1.0,0.0,100.0,30732.66153846154,156015.0,2153638.0,WWW.GSMW.ORG,66,4710565.0,GIRL SCOUTS OF MONTANA AND WYOMING,,100.0,80.0,,
14314,16536,38348,1499236,820136983,334773.5,325204.4,-2.942487863017836,71.42857142857143,28.57142857142857,105608.125,541730.0,14123679.0,WWW.KEC.COM,119,58518255.0,KOOTENAI ELECTRIC COOPERATIVE INC,40.0,33.33333333333333,0.0,,
14315,16538,38358,1499335,820200908,0.0,250197.0,100.0,100.0,0.0,11329.141962421712,376822.0,17030568.0,WWW.YMCATVIDAHO.ORG,1440,38649482.0,THE YOUNG MENS CHRISTIAN ASSOCIATION OF BOISE CITY IDAHO,0.0,50.0,0.0,0.0,
14316,16539,38360,1499348,820201645,522741.5,635895.5,17.79443320482689,83.33333333333334,16.666666666666664,53676.67342799189,3025258.0,33867038.0,WWW.P1FCU.ORG,505,87422599.0,POTLACH NO 1 FINANCIAL CREDIT UNION,20.0,14.285714285714285,30.76923076923077,,
14318,16541,38363,1499385,820212207,0.0,216730.0,100.0,100.0,0.0,7764.424460431655,216730.0,6692260.0,www.bogusbasin.org,835,16796281.0,Bogus Basin Recreational AssociationInc,50.0,20.0,33.33333333333333,,
14320,16543,38365,1499407,820219844,170643.0,233948.8333333333,27.059691827201537,75.0,25.0,38828.52995391705,401362.0,10170770.0,www.eastidahocu.org,225,25224569.0,East Idaho Credit Union,40.0,0.0,33.33333333333333,0.0,
14322,16546,38370,1499499,820255952,0.0,235592.0,100.0,100.0,0.0,12765.191176470587,235592.0,3707724.0,WWW.CRANECREEKCOUNTRYCLUB.COM,273,10967284.0,CRANE CREEK COUNTRY CLUB INC,50.0,22.22222222222222,50.0,0.0,
14323,16547,38372,1499513,820259644,0.0,132769.0,100.0,100.0,0.0,20767.463414634145,132769.0,1835701.0,WWW.GIRLSCOUTS-SSC.ORG,83,3849451.0,GIRL SCOUTS OF SILVER SAGE COUNCIL INC,,90.0,57.14285714285714,,
14324,16548,38374,1499573,820290944,171368.0,0.0,-1.0,0.0,100.0,30567.163636363635,171368.0,1852562.0,www.comlib.org,56,4299343.0,The Community Library Association Inc,,75.0,57.14285714285714,,
14325,16549,38377,1499613,820297279,0.0,160460.0,100.0,100.0,0.0,33319.74137931035,160460.0,5958095.0,WWW.EICAP.ORG,175,13087907.0,EASTERN IDAHO COMMUNITY ACTIONPARTNERSHIP INC,,36.36363636363637,42.85714285714285,,
14326,16550,38378,1499619,820299431,182935.66666666663,260410.6,29.75106748086804,62.5,37.5,65578.375,460758.0,8671011.0,WWW.DELTADENTALID.COM,112,77341867.0,DELTA DENTAL OF IDAHO,40.0,22.22222222222222,20.0,66.66666666666666,
14327,16551,38379,1499620,820299736,169716.0,214975.0,21.05314571461798,50.0,50.0,40093.89211618257,214975.0,19709947.0,COMMUNITYCOUNCILOFIDAHO.ORG,484,27866026.0,COMMUNITY COUNCIL OF IDAHO INC,0.0,75.0,75.0,,
14329,16554,38383,1499687,820316246,0.0,167817.5,100.0,100.0,0.0,11782.68811881188,171627.0,2715738.0,WWW.IDAHOSHAKESPEARE.ORG,204,4887973.0,IDAHO SHAKESPEARE FESTIVAL INC,0.0,44.230769230769226,33.33333333333333,,
14335,16560,38392,1500239,820376108,213844.22222222225,228609.44444444444,6.458710513077859,50.0,50.0,6590.464947089947,374469.0,13365825.0,WWW.MERCYHOUSING.ORG,1530,22186196.0,MERCY HOUSING MANAGEMENT GROUP,40.0,100.0,41.17647058823529,,
